unique_id,ds,y,NBeatsMoe,NBEATS,NBeatsStackMoe,SeasonalNaive,is_anomaly,anomaly_status,trend_str,seas_str
Q110,1994-09-30,9443.9,9405.107,9814.806,9918.064,9115.5,0,Non-anomalies,Non-stationary,Seasonal
Q110,1994-12-31,8026.7,8721.27,9788.611,9565.993,8858.7,0,Non-anomalies,Non-stationary,Seasonal
Q111,1993-03-31,6052.75,5902.767,6108.894,5981.2246,5380.55,0,Non-anomalies,Non-stationary,Seasonal
Q111,1993-06-30,5750.95,5391.377,5742.884,5880.0337,5081.45,0,Non-anomalies,Non-stationary,Seasonal
Q111,1993-09-30,6363.05,6193.4683,6833.6074,6411.28,6043.5,0,Non-anomalies,Non-stationary,Seasonal
Q111,1993-12-31,8395.2,7818.0796,8413.779,8314.42,7910.65,0,Non-anomalies,Non-stationary,Seasonal
Q111,1994-03-31,6659.8,5990.535,6512.263,6199.401,5380.55,0,Non-anomalies,Non-stationary,Seasonal
Q111,1994-06-30,6149.3,5446.102,6265.0396,6103.369,5081.45,0,Non-anomalies,Non-stationary,Seasonal
Q111,1994-09-30,6892.05,6258.5386,7040.381,6728.084,6043.5,0,Non-anomalies,Non-stationary,Seasonal
Q111,1994-12-31,8941.5,7746.861,8625.279,8475.891,7910.65,0,Non-anomalies,Non-stationary,Seasonal
Q112,1993-03-31,5529.0,4680.857,4582.085,4678.374,4721.5,0,Non-anomalies,Non-stationary,Seasonal
Q112,1993-06-30,5026.5,4598.1826,4505.461,4572.113,4373.0,0,Non-anomalies,Non-stationary,Seasonal
Q112,1993-09-30,6435.5,5372.7363,5419.6797,5584.4473,5386.0,1,Anomalies,Non-stationary,Seasonal
Q112,1993-12-31,5178.5,4576.1406,4615.76,4778.3447,4475.0,0,Non-anomalies,Non-stationary,Seasonal
Q112,1994-03-31,5835.0,4913.5884,4717.8774,4968.5073,4721.5,0,Non-anomalies,Non-stationary,Seasonal
Q112,1994-06-30,5548.5,4834.4453,4761.995,4919.6763,4373.0,0,Non-anomalies,Non-stationary,Seasonal
Q112,1994-09-30,6048.5,5596.6045,5670.363,5846.968,5386.0,0,Non-anomalies,Non-stationary,Seasonal
Q112,1994-12-31,5023.5,4768.4976,4884.3506,5059.2754,4475.0,0,Non-anomalies,Non-stationary,Seasonal
Q113,1993-03-31,4801.7,5018.8228,4983.626,4991.17,4690.85,0,Non-anomalies,Non-stationary,Seasonal
Q113,1993-06-30,4969.8,5170.648,5238.5537,5379.3027,5034.3,0,Non-anomalies,Non-stationary,Seasonal
Q113,1993-09-30,5619.25,5373.3604,5511.0938,5502.7637,5193.9,0,Non-anomalies,Non-stationary,Seasonal
Q113,1993-12-31,6548.05,6200.5684,6290.233,6373.8804,6046.3,0,Non-anomalies,Non-stationary,Seasonal
Q113,1994-03-31,5354.4,5129.8843,5216.0664,5186.2217,4690.85,0,Non-anomalies,Non-stationary,Seasonal
Q113,1994-06-30,5586.7,5334.2637,5574.2295,5622.309,5034.3,0,Non-anomalies,Non-stationary,Seasonal
Q113,1994-09-30,6214.85,5518.6,5776.007,5766.517,5193.9,0,Non-anomalies,Non-stationary,Seasonal
Q113,1994-12-31,7288.0,6292.6016,6587.4707,6601.165,6046.3,0,Non-anomalies,Non-stationary,Seasonal
Q114,1993-03-31,5667.8,5780.011,5826.159,5896.742,5457.1,0,Non-anomalies,Non-stationary,Non-seasonal
Q114,1993-06-30,5945.1,5946.0513,5938.5547,6017.897,5741.1,0,Non-anomalies,Non-stationary,Non-seasonal
Q114,1993-09-30,6421.8,5854.389,5967.0005,6028.445,5699.7,0,Non-anomalies,Non-stationary,Non-seasonal
Q114,1993-12-31,6804.6,6018.2183,6040.818,6106.003,5817.9,0,Non-anomalies,Non-stationary,Non-seasonal
Q114,1994-03-31,6807.3,5948.524,6047.4067,6149.3154,5457.1,0,Non-anomalies,Non-stationary,Non-seasonal
Q114,1994-06-30,7612.2,6109.3584,6164.4546,6296.244,5741.1,1,Anomalies,Non-stationary,Non-seasonal
Q114,1994-09-30,8044.6,5996.9917,6140.264,6296.429,5699.7,1,Anomalies,Non-stationary,Non-seasonal
Q114,1994-12-31,8388.6,6138.667,6214.6333,6383.7153,5817.9,1,Anomalies,Non-stationary,Non-seasonal
Q115,1993-03-31,4634.3,4607.6816,4504.169,4671.338,4361.0,0,Non-anomalies,Non-stationary,Seasonal
Q115,1993-06-30,4870.4,4862.6577,4765.4487,4879.313,4675.3,0,Non-anomalies,Non-stationary,Seasonal
Q115,1993-09-30,4686.8,4563.8457,4468.5103,4591.0054,4381.4,0,Non-anomalies,Non-stationary,Seasonal
Q115,1993-12-31,5126.5,4992.0444,4902.025,4984.1187,4761.1,0,Non-anomalies,Non-stationary,Seasonal
Q115,1994-03-31,4992.1,4808.787,4623.7075,4870.697,4361.0,0,Non-anomalies,Non-stationary,Seasonal
Q115,1994-06-30,5241.5,5105.26,4957.4634,5100.934,4675.3,0,Non-anomalies,Non-stationary,Seasonal
Q115,1994-09-30,5010.2,4799.9126,4606.1274,4798.2026,4381.4,0,Non-anomalies,Non-stationary,Seasonal
Q115,1994-12-31,5665.9,5250.461,5109.4004,5231.3516,4761.1,0,Non-anomalies,Non-stationary,Seasonal
Q116,1992-06-30,6261.0,5663.118,5724.1987,5701.3657,4691.5,0,Non-anomalies,Stationary,Seasonal
Q116,1992-09-30,6384.5,5679.5527,5775.1113,5731.8203,4788.0,0,Non-anomalies,Stationary,Seasonal
Q116,1992-12-31,7394.0,5969.7627,5903.4834,5970.0415,5050.5,1,Anomalies,Stationary,Seasonal
Q116,1993-03-31,6981.0,5904.809,5958.206,6022.3936,5591.5,0,Non-anomalies,Stationary,Seasonal
Q116,1993-06-30,6392.5,5932.7344,5986.74,6140.6416,4691.5,0,Non-anomalies,Stationary,Seasonal
Q116,1993-09-30,5728.0,5897.999,5989.195,6128.985,4788.0,0,Non-anomalies,Stationary,Seasonal
Q116,1993-12-31,7628.5,6149.94,6161.6675,6325.427,5050.5,0,Non-anomalies,Stationary,Seasonal
Q116,1994-03-31,6501.5,5959.256,5953.9604,6297.381,5591.5,0,Non-anomalies,Stationary,Seasonal
Q117,1993-03-31,3123.86,3271.2378,3393.5552,3253.5461,2054.32,0,Non-anomalies,Non-stationary,Seasonal
Q117,1993-06-30,3373.52,3387.6907,3491.688,3342.0618,2570.64,0,Non-anomalies,Non-stationary,Seasonal
Q117,1993-09-30,3759.42,3492.9329,3540.1968,3288.5083,2847.16,0,Non-anomalies,Non-stationary,Seasonal
Q117,1993-12-31,4358.68,3616.4014,3677.0068,3363.0732,3254.26,0,Non-anomalies,Non-stationary,Seasonal
Q117,1994-03-31,4017.48,3527.543,3660.034,3337.4685,2054.32,1,Anomalies,Non-stationary,Seasonal
Q117,1994-06-30,4591.48,3663.9492,3671.087,3407.9973,2570.64,1,Anomalies,Non-stationary,Seasonal
Q117,1994-09-30,5212.02,3686.9753,3566.418,3341.9717,2847.16,1,Anomalies,Non-stationary,Seasonal
Q117,1994-12-31,6241.52,3847.9712,3642.989,3431.96,3254.26,1,Anomalies,Non-stationary,Seasonal
Q118,1993-03-31,5038.9,4966.4355,4877.0615,4958.554,4906.65,0,Non-anomalies,Non-stationary,Seasonal
Q118,1993-06-30,4936.1,4846.554,4755.362,4810.248,4496.6,0,Non-anomalies,Non-stationary,Seasonal
Q118,1993-09-30,6449.95,5772.193,5840.232,5917.1245,5697.65,0,Non-anomalies,Non-stationary,Seasonal
Q118,1993-12-31,4984.4,4834.5166,4883.442,5051.2095,4706.55,0,Non-anomalies,Non-stationary,Seasonal
Q118,1994-03-31,5275.95,5207.982,5042.782,5305.7417,4906.65,0,Non-anomalies,Non-stationary,Seasonal
Q118,1994-06-30,5159.8,5087.0103,5032.145,5216.019,4496.6,0,Non-anomalies,Non-stationary,Seasonal
Q118,1994-09-30,6079.05,6002.161,6175.141,6227.1,5697.65,0,Non-anomalies,Non-stationary,Seasonal
Q118,1994-12-31,5929.75,5005.217,5189.9653,5372.165,4706.55,1,Anomalies,Non-stationary,Seasonal
Q119,1993-03-31,5357.05,5885.869,5846.117,5855.8477,5542.15,0,Non-anomalies,Non-stationary,Seasonal
Q119,1993-06-30,5807.9,6134.957,6088.4614,6185.534,5818.6,0,Non-anomalies,Non-stationary,Seasonal
Q119,1993-09-30,5789.75,6016.946,6157.5674,6123.6777,5952.1,0,Non-anomalies,Non-stationary,Seasonal
Q119,1993-12-31,6597.3,6683.8384,6711.493,6749.5015,6440.7,0,Non-anomalies,Non-stationary,Seasonal
Q119,1994-03-31,5496.1,5993.306,6036.7285,6078.1895,5542.15,0,Non-anomalies,Non-stationary,Seasonal
Q119,1994-06-30,5923.5,6292.737,6398.942,6466.555,5818.6,0,Non-anomalies,Non-stationary,Seasonal
Q119,1994-09-30,6016.8,6145.65,6352.5254,6417.7114,5952.1,0,Non-anomalies,Non-stationary,Seasonal
Q119,1994-12-31,7042.1,6780.6187,6968.3228,7025.5835,6440.7,0,Non-anomalies,Non-stationary,Seasonal
Q12,1993-03-31,7543.4,7522.6797,7499.609,7582.293,7220.6,0,Non-anomalies,Non-stationary,Seasonal
Q12,1993-06-30,8054.4,7548.087,7554.387,7662.5996,7535.9,0,Non-anomalies,Non-stationary,Seasonal
Q12,1993-09-30,7834.3,7525.863,7653.2793,7682.5894,7466.9,0,Non-anomalies,Non-stationary,Seasonal
Q12,1993-12-31,7688.1,7649.251,7629.338,7765.837,7497.4,0,Non-anomalies,Non-stationary,Seasonal
Q12,1994-03-31,7723.1,7655.75,7695.995,7845.0835,7220.6,0,Non-anomalies,Non-stationary,Seasonal
Q12,1994-06-30,7946.0,7652.482,7755.9146,7940.563,7535.9,0,Non-anomalies,Non-stationary,Seasonal
Q12,1994-09-30,7853.6,7623.516,7798.6455,7950.938,7466.9,0,Non-anomalies,Non-stationary,Seasonal
Q12,1994-12-31,7931.3,7705.3706,7897.933,8032.054,7497.4,0,Non-anomalies,Non-stationary,Seasonal
Q120,1993-03-31,5314.4,5179.728,5209.6943,5205.6274,4972.4,0,Non-anomalies,Non-stationary,Seasonal
Q120,1993-06-30,5334.7,5143.8096,5114.7666,5207.693,4862.0,0,Non-anomalies,Non-stationary,Seasonal
Q120,1993-09-30,5086.2,5628.9746,5616.4033,5615.187,5565.4,0,Non-anomalies,Non-stationary,Seasonal
Q120,1993-12-31,5235.8,5753.32,5737.524,5829.636,5549.3,0,Non-anomalies,Non-stationary,Seasonal
Q120,1994-03-31,4951.3,5335.9253,5363.9917,5389.8506,4972.4,0,Non-anomalies,Non-stationary,Seasonal
Q120,1994-06-30,4881.0,5334.3447,5223.1094,5373.7075,4862.0,0,Non-anomalies,Non-stationary,Seasonal
Q120,1994-09-30,4920.2,5763.861,5724.7075,5789.7856,5565.4,0,Non-anomalies,Non-stationary,Seasonal
Q120,1994-12-31,5530.5,5864.0,5840.444,6003.0947,5549.3,0,Non-anomalies,Non-stationary,Seasonal
Q121,1992-09-30,5197.3,4770.0845,4710.431,4860.9575,4749.7,0,Non-anomalies,Non-stationary,Seasonal
Q121,1992-12-31,5208.6,4784.759,4728.1333,4744.352,4783.5,0,Non-anomalies,Non-stationary,Seasonal
Q121,1993-03-31,4992.6,4612.507,4648.0234,4749.7705,4623.3,0,Non-anomalies,Non-stationary,Seasonal
Q121,1993-06-30,4971.5,4622.255,4504.9663,4571.045,4415.5,0,Non-anomalies,Non-stationary,Seasonal
Q121,1993-09-30,6100.3,4875.784,4809.586,4977.7676,4749.7,0,Non-anomalies,Non-stationary,Seasonal
Q121,1993-12-31,6230.2,4895.1,4861.622,4890.837,4783.5,1,Anomalies,Non-stationary,Seasonal
Q121,1994-03-31,6006.2,4752.9507,4776.376,4882.614,4623.3,0,Non-anomalies,Non-stationary,Seasonal
Q121,1994-06-30,6481.3,4717.368,4686.38,4749.0884,4415.5,1,Anomalies,Non-stationary,Seasonal
Q122,1993-03-31,5068.6,5063.357,5036.8784,5134.0356,4680.4,0,Non-anomalies,Non-stationary,Seasonal
Q122,1993-06-30,5462.6,5270.467,5252.1846,5308.4795,4944.2,0,Non-anomalies,Non-stationary,Seasonal
Q122,1993-09-30,5853.6,5520.617,5387.1846,5533.4854,5214.0,0,Non-anomalies,Non-stationary,Seasonal
Q122,1993-12-31,5663.2,5565.2866,5424.5576,5557.947,5258.0,0,Non-anomalies,Non-stationary,Seasonal
Q122,1994-03-31,5498.2,5303.002,5193.692,5375.834,4680.4,0,Non-anomalies,Non-stationary,Seasonal
Q122,1994-06-30,5983.6,5550.167,5423.761,5528.519,4944.2,0,Non-anomalies,Non-stationary,Seasonal
Q122,1994-09-30,6408.2,5758.1167,5589.305,5724.9463,5214.0,0,Non-anomalies,Non-stationary,Seasonal
Q122,1994-12-31,6262.2,5782.161,5659.379,5743.6343,5258.0,0,Non-anomalies,Non-stationary,Seasonal
Q123,1991-03-31,6368.0,6698.525,6481.3315,6340.6934,5609.9,0,Non-anomalies,Non-stationary,Seasonal
Q123,1991-06-30,6657.2,6673.479,6702.0547,6578.4287,6121.5,0,Non-anomalies,Non-stationary,Seasonal
Q123,1991-09-30,7459.2,6706.314,6923.2573,6752.0845,6870.4,0,Non-anomalies,Non-stationary,Seasonal
Q123,1991-12-31,6401.0,6197.213,6336.227,6508.186,6141.0,0,Non-anomalies,Non-stationary,Seasonal
Q123,1992-03-31,6548.3,6517.921,6580.037,6666.796,5609.9,0,Non-anomalies,Non-stationary,Seasonal
Q123,1992-06-30,6957.5,6402.4443,6607.621,6870.685,6121.5,0,Non-anomalies,Non-stationary,Seasonal
Q123,1992-09-30,7490.3,6447.04,6930.1353,7063.625,6870.4,0,Non-anomalies,Non-stationary,Seasonal
Q123,1992-12-31,6892.2,6098.7974,6403.4785,6802.676,6141.0,0,Non-anomalies,Non-stationary,Seasonal
Q124,1992-06-30,4113.4,4110.691,3995.3835,4076.8442,3847.8,0,Non-anomalies,Non-stationary,Seasonal
Q124,1992-09-30,4184.2,4157.808,4045.5469,4099.2627,3946.4,0,Non-anomalies,Non-stationary,Seasonal
Q124,1992-12-31,4082.4,4209.4395,4090.7742,4193.843,3983.8,0,Non-anomalies,Non-stationary,Seasonal
Q124,1993-03-31,4019.0,4181.0986,4080.0488,4149.611,3967.6,0,Non-anomalies,Non-stationary,Seasonal
Q124,1993-06-30,4233.0,4345.438,4125.0396,4275.571,3847.8,0,Non-anomalies,Non-stationary,Seasonal
Q124,1993-09-30,4487.4,4368.288,4158.9526,4300.3496,3946.4,0,Non-anomalies,Non-stationary,Seasonal
