unique_id,ds,y,NBeatsMoe,NBEATS,NBeatsStackMoe,SeasonalNaive,is_anomaly,anomaly_status
ID108,1999-12-31,1936.81005859375,2118.4746,2218.4453,2274.1296,2091.18994140625,0,Non-anomalies
ID108,2000-12-31,2353.8701171875,2142.402,2452.6428,2319.321,2091.18994140625,0,Non-anomalies
ID108,2001-12-31,2698.780029296875,2551.1973,2640.8318,2594.7197,2091.18994140625,0,Non-anomalies
ID108,2002-12-31,1741.18994140625,2987.6562,2893.736,3191.8997,2091.18994140625,0,Non-anomalies
ID109,1999-12-31,594.4099731445312,614.9848,660.2016,673.63617,622.219970703125,0,Non-anomalies
ID109,2000-12-31,801.489990234375,633.1724,714.4072,679.4505,622.219970703125,0,Non-anomalies
ID109,2001-12-31,866.219970703125,712.69464,753.54425,751.84656,622.219970703125,0,Non-anomalies
ID109,2002-12-31,581.3400268554688,800.2449,813.4387,879.4645,622.219970703125,0,Non-anomalies
ID11,2000-12-31,228774.0,200376.03,196171.72,192532.7,176437.0,0,Non-anomalies
ID11,2001-12-31,241480.0,230122.0,218207.53,195340.56,176437.0,0,Non-anomalies
ID11,2002-12-31,259336.0,256418.81,212304.53,208804.17,176437.0,0,Non-anomalies
ID11,2003-12-31,185398.0,244199.8,200718.2,228707.94,176437.0,0,Non-anomalies
ID110,1999-12-31,96.08000183105469,111.649536,105.0467,105.53812,97.62000274658203,0,Non-anomalies
ID110,2000-12-31,56.88999938964844,123.92883,113.98041,109.89787,97.62000274658203,0,Non-anomalies
ID110,2001-12-31,158.89999389648438,132.24135,121.01218,122.40167,97.62000274658203,0,Non-anomalies
ID110,2002-12-31,62.7599983215332,156.47849,130.908,136.49263,97.62000274658203,0,Non-anomalies
ID111,1999-12-31,4302.0400390625,4659.476,4990.1787,5055.8276,4703.75,0,Non-anomalies
ID111,2000-12-31,4868.77001953125,4680.4424,5418.362,5125.7603,4703.75,0,Non-anomalies
ID111,2001-12-31,4895.56005859375,5317.9727,5731.0654,5684.1216,4703.75,0,Non-anomalies
ID111,2002-12-31,3689.43994140625,5915.1797,6197.5293,6627.1245,4703.75,0,Non-anomalies
ID112,1999-12-31,366.9200134277344,493.98773,501.4031,503.13458,470.30999755859375,0,Non-anomalies
ID112,2000-12-31,470.510009765625,518.927,548.90405,517.4858,470.30999755859375,0,Non-anomalies
ID112,2001-12-31,375.07000732421875,580.0755,584.1668,578.0006,470.30999755859375,0,Non-anomalies
ID112,2002-12-31,363.3999938964844,667.5411,633.8928,664.7294,470.30999755859375,0,Non-anomalies
ID113,1999-12-31,558.97998046875,768.7311,802.6447,833.00214,758.9299926757812,0,Non-anomalies
ID113,2000-12-31,593.239990234375,817.51385,877.9353,840.1947,758.9299926757812,0,Non-anomalies
ID113,2001-12-31,712.0700073242188,948.5518,928.5301,932.0437,758.9299926757812,0,Non-anomalies
ID113,2002-12-31,642.8499755859375,1147.2795,1008.4667,1155.0903,758.9299926757812,0,Non-anomalies
ID114,1999-12-31,270.1300048828125,294.49252,310.20688,317.01596,291.79998779296875,0,Non-anomalies
ID114,2000-12-31,308.17999267578125,305.79865,334.90564,319.32346,291.79998779296875,0,Non-anomalies
ID114,2001-12-31,300.239990234375,341.44296,351.9962,352.97632,291.79998779296875,0,Non-anomalies
ID114,2002-12-31,229.9199981689453,386.87515,378.8945,409.3397,291.79998779296875,0,Non-anomalies
ID115,1999-12-31,33.5,38.837284,35.950962,38.710945,33.27000045776367,0,Non-anomalies
ID115,2000-12-31,18.969999313354492,49.784943,40.49444,39.042957,33.27000045776367,0,Non-anomalies
ID115,2001-12-31,23.760000228881836,58.1326,43.199936,44.716957,33.27000045776367,0,Non-anomalies
ID115,2002-12-31,32.38999938964844,58.761806,45.03596,56.602947,33.27000045776367,0,Non-anomalies
ID116,1999-12-31,1383.7900390625,1735.7576,1841.2449,1888.4651,1738.510009765625,0,Non-anomalies
ID116,2000-12-31,1584.7099609375,1790.0497,2001.1431,1905.9274,1738.510009765625,0,Non-anomalies
ID116,2001-12-31,1655.719970703125,2042.3326,2120.188,2110.6997,1738.510009765625,0,Non-anomalies
ID116,2002-12-31,1485.719970703125,2352.8938,2296.2922,2524.4583,1738.510009765625,0,Non-anomalies
ID117,1999-12-31,432.8299865722656,419.45258,425.91867,443.75943,402.19000244140625,0,Non-anomalies
ID117,2000-12-31,376.70001220703125,443.96863,469.33014,449.8787,402.19000244140625,0,Non-anomalies
ID117,2001-12-31,368.79998779296875,532.53766,501.3135,502.43857,402.19000244140625,0,Non-anomalies
ID117,2002-12-31,329.2900085449219,667.8083,554.9538,644.7227,402.19000244140625,0,Non-anomalies
ID118,1999-12-31,570.0900268554688,579.128,594.2978,615.7489,560.8400268554688,0,Non-anomalies
ID118,2000-12-31,617.6900024414062,600.1119,655.09064,625.34705,560.8400268554688,0,Non-anomalies
ID118,2001-12-31,666.8400268554688,717.7907,703.9917,699.1108,560.8400268554688,0,Non-anomalies
ID118,2002-12-31,499.8999938964844,875.764,776.43396,881.8284,560.8400268554688,0,Non-anomalies
ID119,1999-12-31,215.52000427246094,201.24515,201.00682,204.26329,184.97999572753906,0,Non-anomalies
ID119,2000-12-31,232.10000610351562,221.89844,219.23628,207.13756,184.97999572753906,0,Non-anomalies
ID119,2001-12-31,239.5399932861328,256.57718,220.36143,224.69069,184.97999572753906,0,Non-anomalies
ID119,2002-12-31,163.25999450683594,249.65097,225.01535,251.93132,184.97999572753906,0,Non-anomalies
ID12,2000-12-31,2385739.0,2189767.8,2140160.8,2164420.5,2000180.0,0,Non-anomalies
ID12,2001-12-31,2418827.0,2144804.5,2275703.0,2217437.0,2000180.0,0,Non-anomalies
ID12,2002-12-31,2428776.0,2367236.0,2330426.5,2394482.5,2000180.0,0,Non-anomalies
ID12,2003-12-31,1852378.0,2681903.8,2510018.8,2615889.8,2000180.0,0,Non-anomalies
ID120,1999-12-31,21.690000534057617,22.214064,12.832907,16.197262,13.100000381469727,0,Non-anomalies
ID120,2000-12-31,17.780000686645508,26.064938,15.171596,16.767157,13.100000381469727,0,Non-anomalies
ID120,2001-12-31,17.040000915527344,31.61573,16.590141,20.051119,13.100000381469727,0,Non-anomalies
ID120,2002-12-31,14.270000457763672,36.403942,22.32082,31.384453,13.100000381469727,0,Non-anomalies
ID121,1999-12-31,1358.02001953125,1302.0828,1358.6177,1408.4591,1284.43994140625,0,Non-anomalies
ID121,2000-12-31,1373.6199951171875,1375.2557,1486.9998,1422.6057,1284.43994140625,0,Non-anomalies
ID121,2001-12-31,1465.489990234375,1610.2542,1577.8081,1579.541,1284.43994140625,0,Non-anomalies
ID121,2002-12-31,1154.1099853515625,1952.7386,1721.891,1967.6572,1284.43994140625,0,Non-anomalies
ID122,1999-12-31,2918.52001953125,1967.2799,2472.7637,2432.851,2386.2900390625,0,Non-anomalies
ID122,2000-12-31,3218.780029296875,3064.3716,2990.371,2518.3716,2386.2900390625,0,Non-anomalies
ID122,2001-12-31,2551.010009765625,3480.0642,3081.605,2680.724,2386.2900390625,0,Non-anomalies
ID122,2002-12-31,1980.530029296875,3209.2876,2879.594,3601.0317,2386.2900390625,0,Non-anomalies
ID123,1999-12-31,1438.3399658203125,1263.7443,1564.91,1583.6594,1543.219970703125,0,Non-anomalies
ID123,2000-12-31,1698.9599609375,1978.7308,1828.4706,1645.3677,1543.219970703125,0,Non-anomalies
ID123,2001-12-31,1664.9599609375,2360.8533,1913.0334,1760.9674,1543.219970703125,0,Non-anomalies
ID123,2002-12-31,1270.530029296875,2057.7158,2004.4479,2389.715,1543.219970703125,0,Non-anomalies
ID124,1999-12-31,827.77001953125,620.3037,666.16644,694.5796,636.510009765625,0,Non-anomalies
ID124,2000-12-31,895.6699829101562,799.12354,764.7611,705.1751,636.510009765625,0,Non-anomalies
ID124,2001-12-31,734.0999755859375,937.2897,804.259,767.6811,636.510009765625,0,Non-anomalies
ID124,2002-12-31,683.6099853515625,850.41565,805.9308,1024.0043,636.510009765625,0,Non-anomalies
ID125,1999-12-31,328.3399963378906,342.50925,411.42175,425.2803,387.6300048828125,0,Non-anomalies
ID125,2000-12-31,291.1700134277344,492.97202,476.60114,429.9375,387.6300048828125,0,Non-anomalies
ID125,2001-12-31,186.9600067138672,578.6932,497.90375,468.79984,387.6300048828125,0,Non-anomalies
ID125,2002-12-31,240.0399932861328,499.35257,477.12988,612.0284,387.6300048828125,0,Non-anomalies
ID126,1999-12-31,5836.16015625,4466.9185,5420.1265,5395.4097,5207.72021484375,0,Non-anomalies
ID126,2000-12-31,6457.77978515625,6626.6504,6473.6807,5557.6357,5207.72021484375,0,Non-anomalies
ID126,2001-12-31,5513.06005859375,7652.686,6776.2305,5963.936,5207.72021484375,0,Non-anomalies
ID126,2002-12-31,4570.7001953125,6905.566,6485.882,8001.1274,5207.72021484375,0,Non-anomalies
ID127,1999-12-31,436.989990234375,270.74203,265.62625,288.55264,271.1600036621094,0,Non-anomalies
ID127,2000-12-31,515.4600219726562,346.61203,315.24695,310.07834,271.1600036621094,0,Non-anomalies
ID127,2001-12-31,612.0900268554688,456.02258,354.99814,349.62888,271.1600036621094,0,Non-anomalies
ID127,2002-12-31,408.45001220703125,626.36304,460.99542,508.73373,271.1600036621094,0,Non-anomalies
ID128,1999-12-31,307.1000061035156,372.00565,373.72845,391.6067,354.30999755859375,0,Non-anomalies
ID128,2000-12-31,379.1000061035156,397.69714,414.04395,398.7174,354.30999755859375,0,Non-anomalies
ID128,2001-12-31,447.2699890136719,488.5054,444.5789,446.12518,354.30999755859375,0,Non-anomalies
ID128,2002-12-31,335.2300109863281,623.7876,501.4174,586.27673,354.30999755859375,0,Non-anomalies
ID129,1999-12-31,200.22000122070312,184.3716,183.6827,191.71175,173.16000366210938,0,Non-anomalies
ID129,2000-12-31,235.19000244140625,197.80836,201.39836,193.29619,173.16000366210938,0,Non-anomalies
ID129,2001-12-31,200.58999633789062,229.59738,213.24509,215.6392,173.16000366210938,0,Non-anomalies
ID129,2002-12-31,172.44000244140625,283.8544,231.04199,267.60275,173.16000366210938,0,Non-anomalies
ID13,1998-12-31,115543.0,147828.89,142953.27,145534.92,133807.0,0,Non-anomalies
ID13,1999-12-31,122811.0,156808.86,152076.22,149031.8,133807.0,0,Non-anomalies
ID13,2000-12-31,142487.0,173221.38,156518.48,160404.61,133807.0,0,Non-anomalies
ID13,2001-12-31,97800.0,178621.81,168238.75,175510.28,133807.0,0,Non-anomalies
ID130,1999-12-31,42.650001525878906,29.745813,16.353378,21.218496,19.18000030517578,0,Non-anomalies
ID130,2000-12-31,82.19999694824219,38.07088,23.351635,24.104927,19.18000030517578,0,Non-anomalies
ID130,2001-12-31,89.51000213623047,49.34141,28.825052,28.892637,19.18000030517578,0,Non-anomalies
ID130,2002-12-31,52.88999938964844,71.54172,41.995304,47.10122,19.18000030517578,0,Non-anomalies
ID131,1999-12-31,1104.0,928.92224,937.93243,996.80206,909.6599731445312,0,Non-anomalies
ID131,2000-12-31,1373.4200439453125,1025.4724,1055.9398,1030.4918,909.6599731445312,0,Non-anomalies
ID131,2001-12-31,1514.050048828125,1309.3,1151.6945,1150.822,909.6599731445312,0,Non-anomalies
ID131,2002-12-31,1128.77001953125,1715.1626,1360.7201,1582.0082,909.6599731445312,0,Non-anomalies
ID132,1999-12-31,956.3200073242188,744.108,746.0123,800.1672,732.2000122070312,0,Non-anomalies
ID132,2000-12-31,882.5999755859375,845.72565,841.1523,825.6203,732.2000122070312,0,Non-anomalies
ID132,2001-12-31,631.5499877929688,1079.9313,913.90607,916.05774,732.2000122070312,0,Non-anomalies
ID132,2002-12-31,621.260009765625,1450.4863,1079.269,1271.2102,732.2000122070312,0,Non-anomalies
ID133,1999-12-31,302.3800048828125,352.58273,347.94394,370.92926,336.2699890136719,0,Non-anomalies
ID133,2000-12-31,260.7099914550781,388.84708,389.82767,378.83072,336.2699890136719,0,Non-anomalies
ID133,2001-12-31,263.80999755859375,486.57364,419.22083,421.4761,336.2699890136719,0,Non-anomalies
ID133,2002-12-31,257.2099914550781,645.71277,479.01117,570.579,336.2699890136719,0,Non-anomalies
ID134,1999-12-31,168.6199951171875,169.29027,162.99048,169.69948,153.3300018310547,0,Non-anomalies
ID134,2000-12-31,153.39999389648438,176.0927,179.22435,171.91017,153.3300018310547,0,Non-anomalies
ID134,2001-12-31,161.17999267578125,209.67125,192.21436,193.06508,153.3300018310547,0,Non-anomalies
ID134,2002-12-31,178.6199951171875,261.27875,211.25357,241.73784,153.3300018310547,0,Non-anomalies
ID135,1999-12-31,47.34000015258789,38.614292,27.699574,30.556221,25.81999969482422,0,Non-anomalies
ID135,2000-12-31,22.6200008392334,42.667984,31.172543,31.010979,25.81999969482422,0,Non-anomalies
ID135,2001-12-31,33.439998626708984,50.345768,34.154865,36.38509,25.81999969482422,0,Non-anomalies
ID135,2002-12-31,44.2599983215332,69.30022,38.49214,47.899197,25.81999969482422,0,Non-anomalies
ID136,1999-12-31,1563.8499755859375,1356.7286,1375.6974,1460.7997,1331.4100341796875,0,Non-anomalies
ID136,2000-12-31,1412.300048828125,1487.0939,1540.3265,1496.1842,1331.4100341796875,0,Non-anomalies
ID136,2001-12-31,1178.68994140625,1870.7698,1657.6152,1661.2526,1331.4100341796875,0,Non-anomalies
ID136,2002-12-31,1211.3199462890625,2455.6282,1907.7527,2252.5667,1331.4100341796875,0,Non-anomalies
ID137,1999-12-31,588.1300048828125,597.81696,625.8681,647.6692,591.219970703125,0,Non-anomalies
ID137,2000-12-31,617.9000244140625,631.1228,682.7279,653.0142,591.219970703125,0,Non-anomalies
ID137,2001-12-31,689.1500244140625,726.6269,722.0337,724.2037,591.219970703125,0,Non-anomalies
ID137,2002-12-31,473.510009765625,866.9279,782.87915,885.4093,591.219970703125,0,Non-anomalies
ID138,1999-12-31,526.780029296875,688.4621,703.8788,728.6878,664.6199951171875,0,Non-anomalies
ID138,2000-12-31,657.260009765625,715.4208,772.675,738.18677,664.6199951171875,0,Non-anomalies
ID138,2001-12-31,662.8699951171875,847.008,826.7907,823.0888,664.6199951171875,0,Non-anomalies
ID138,2002-12-31,455.1300048828125,1031.4575,907.0701,1027.549,664.6199951171875,0,Non-anomalies
ID139,1999-12-31,246.08999633789062,277.3093,277.83124,281.37558,260.9700012207031,0,Non-anomalies
ID139,2000-12-31,344.5899963378906,292.01904,303.98557,287.1441,260.9700012207031,0,Non-anomalies
ID139,2001-12-31,326.8299865722656,329.09888,323.9706,321.01657,260.9700012207031,0,Non-anomalies
ID139,2002-12-31,229.77999877929688,383.0085,351.45203,375.3648,260.9700012207031,0,Non-anomalies
ID14,1998-12-31,104885.0,177441.97,186477.86,190694.44,174960.0,1,Anomalies
ID14,1999-12-31,188069.0,183869.1,199170.3,192989.89,174960.0,0,Non-anomalies
ID14,2000-12-31,236275.0,205188.5,205853.06,209058.3,174960.0,0,Non-anomalies
ID14,2001-12-31,212260.0,215760.25,220847.05,233226.77,174960.0,0,Non-anomalies
ID140,1999-12-31,66.0999984741211,59.300602,53.608196,55.25213,48.380001068115234,0,Non-anomalies
ID140,2000-12-31,28.010000228881836,69.799835,57.73326,56.884674,48.380001068115234,0,Non-anomalies
ID140,2001-12-31,17.40999984741211,81.786156,57.979668,61.662884,48.380001068115234,0,Non-anomalies
ID140,2002-12-31,30.209999084472656,84.28335,60.870544,67.3199,48.380001068115234,0,Non-anomalies
ID141,1999-12-31,1574.7099609375,1735.0164,1809.2782,1862.9622,1709.030029296875,0,Non-anomalies
ID141,2000-12-31,1835.1199951171875,1791.2919,1973.8722,1882.2379,1709.030029296875,0,Non-anomalies
ID141,2001-12-31,1882.719970703125,2068.8833,2099.15,2088.875,1709.030029296875,0,Non-anomalies
ID141,2002-12-31,1352.9599609375,2444.6792,2281.5764,2541.1162,1709.030029296875,0,Non-anomalies
ID142,1999-12-31,6543.68017578125,6246.744,6708.6924,6889.938,6338.1298828125,0,Non-anomalies
ID142,2000-12-31,6465.6201171875,6484.828,7290.2417,6949.215,6338.1298828125,0,Non-anomalies
ID142,2001-12-31,6023.08984375,7404.8296,7715.189,7687.979,6338.1298828125,0,Non-anomalies
ID142,2002-12-31,1439.8599853515625,8541.925,8355.2,9230.534,6338.1298828125,0,Non-anomalies
ID143,1999-12-31,2007.1500244140625,2219.3062,2287.0403,2342.5398,2150.219970703125,0,Non-anomalies
ID143,2000-12-31,2311.070068359375,2330.4668,2471.055,2358.001,2150.219970703125,0,Non-anomalies
ID143,2001-12-31,2384.159912109375,2615.2388,2549.513,2573.7388,2150.219970703125,0,Non-anomalies
ID143,2002-12-31,425.32000732421875,2856.5945,2712.418,2966.5623,2150.219970703125,0,Non-anomalies
ID144,1999-12-31,1457.9300537109375,1332.6044,1365.404,1396.6257,1286.22998046875,0,Non-anomalies
ID144,2000-12-31,1534.2900390625,1371.4127,1471.4514,1404.8107,1286.22998046875,0,Non-anomalies
ID144,2001-12-31,1349.47998046875,1525.646,1535.713,1541.7708,1286.22998046875,0,Non-anomalies
ID144,2002-12-31,429.05999755859375,1717.3411,1647.2104,1783.8962,1286.22998046875,0,Non-anomalies
ID145,1999-12-31,124.62000274658203,108.53794,107.19213,113.7968,101.69999694824219,0,Non-anomalies
ID145,2000-12-31,121.51000213623047,135.27396,121.46003,114.88186,101.69999694824219,0,Non-anomalies
ID145,2001-12-31,101.37000274658203,159.62184,128.24522,127.47169,101.69999694824219,0,Non-anomalies
ID145,2002-12-31,25.270000457763672,150.22635,132.63402,167.97554,101.69999694824219,0,Non-anomalies
ID146,1999-12-31,10950.33984375,10541.137,11373.776,11668.048,10738.2998046875,0,Non-anomalies
ID146,2000-12-31,11431.6904296875,11023.842,12302.471,11736.967,10738.2998046875,0,Non-anomalies
ID146,2001-12-31,10696.3603515625,12399.192,12907.794,12918.461,10738.2998046875,0,Non-anomalies
ID146,2002-12-31,2612.47998046875,14206.625,13886.103,15248.938,10738.2998046875,0,Non-anomalies
ID147,1999-12-31,8597.0703125,9091.765,9795.391,9817.37,9213.849609375,0,Non-anomalies
ID147,2000-12-31,11913.3095703125,9728.093,10550.989,9990.047,9213.849609375,0,Non-anomalies
ID147,2001-12-31,14656.9404296875,10631.795,11080.196,11044.681,9213.849609375,0,Non-anomalies
ID147,2002-12-31,15937.650390625,11804.572,11945.202,12531.58,9213.849609375,0,Non-anomalies
ID148,1999-12-31,1886.75,2278.9846,2354.2944,2406.1985,2212.8798828125,0,Non-anomalies
ID148,2000-12-31,2860.81005859375,2352.3538,2528.697,2423.183,2212.8798828125,0,Non-anomalies
ID148,2001-12-31,3549.659912109375,2628.1372,2619.6375,2644.1936,2212.8798828125,1,Anomalies
ID148,2002-12-31,3651.27001953125,2873.0515,2804.212,3016.338,2212.8798828125,1,Anomalies
ID149,1999-12-31,1645.1099853515625,1419.8519,1482.1714,1503.3708,1395.6300048828125,0,Non-anomalies
ID149,2000-12-31,2175.389892578125,1499.2274,1626.3295,1533.6847,1395.6300048828125,0,Non-anomalies
ID149,2001-12-31,2949.27001953125,1690.2415,1735.3062,1711.4525,1395.6300048828125,1,Anomalies
ID149,2002-12-31,3873.389892578125,1943.4176,1885.4991,2024.8248,1395.6300048828125,1,Anomalies
ID15,1998-12-31,93048.0,91653.234,95262.88,95183.64,89320.0,0,Non-anomalies
ID15,1999-12-31,103144.0,100329.28,103592.805,98444.63,89320.0,0,Non-anomalies
ID15,2000-12-31,114472.0,107552.11,109699.766,109306.05,89320.0,0,Non-anomalies
ID15,2001-12-31,125800.0,122584.17,118604.31,122873.44,89320.0,0,Non-anomalies
ID150,1999-12-31,571.5700073242188,879.0146,865.10803,869.2688,795.6599731445312,0,Non-anomalies
ID150,2000-12-31,483.6600036621094,894.1423,924.76044,886.54675,795.6599731445312,0,Non-anomalies
ID150,2001-12-31,335.8800048828125,984.529,917.70197,948.58527,795.6599731445312,0,Non-anomalies
ID150,2002-12-31,732.2000122070312,1062.1123,967.10474,1024.4128,795.6599731445312,0,Non-anomalies
ID151,1999-12-31,13476.580078125,14008.837,15144.762,15228.707,14252.5595703125,0,Non-anomalies
ID151,2000-12-31,18288.189453125,15123.925,16291.873,15415.758,14252.5595703125,0,Non-anomalies
ID151,2001-12-31,22993.580078125,16829.13,17095.85,17025.94,14252.5595703125,1,Anomalies
ID151,2002-12-31,26776.330078125,17344.283,18421.197,19415.994,14252.5595703125,1,Anomalies
ID152,1999-12-31,228.63999938964844,200.172,214.35649,230.72144,209.7899932861328,0,Non-anomalies
ID152,2000-12-31,145.69000244140625,255.4537,241.23598,236.15858,209.7899932861328,0,Non-anomalies
ID152,2001-12-31,174.5800018310547,326.36523,260.01236,261.17896,209.7899932861328,0,Non-anomalies
ID152,2002-12-31,135.14999389648438,375.53046,298.15225,361.0164,209.7899932861328,0,Non-anomalies
ID153,1999-12-31,322.8599853515625,442.50256,439.20767,470.9092,429.1000061035156,0,Non-anomalies
ID153,2000-12-31,370.260009765625,496.00647,494.55594,484.96594,429.1000061035156,0,Non-anomalies
ID153,2001-12-31,327.8399963378906,631.5217,536.8514,539.50146,429.1000061035156,0,Non-anomalies
ID153,2002-12-31,286.1400146484375,844.35565,630.99524,745.24615,429.1000061035156,0,Non-anomalies
ID154,1999-12-31,133.10000610351562,178.46248,178.42497,186.92073,168.32000732421875,0,Non-anomalies
ID154,2000-12-31,141.27999877929688,198.93748,196.33838,188.36362,168.32000732421875,0,Non-anomalies
ID154,2001-12-31,107.7699966430664,239.51381,207.55022,209.95834,168.32000732421875,0,Non-anomalies
ID154,2002-12-31,91.87000274658203,264.90683,223.98466,264.03195,168.32000732421875,0,Non-anomalies
ID155,1999-12-31,27.989999771118164,43.39141,35.227283,38.008434,32.709999084472656,0,Non-anomalies
ID155,2000-12-31,18.649999618530273,49.068504,39.24183,38.43596,32.709999084472656,0,Non-anomalies
ID155,2001-12-31,19.31999969482422,57.68179,42.38434,44.37027,32.709999084472656,0,Non-anomalies
ID155,2002-12-31,20.920000076293945,69.341156,46.304317,56.567978,32.709999084472656,0,Non-anomalies
ID156,1999-12-31,771.6500244140625,929.3579,935.84204,995.07983,906.0399780273438,0,Non-anomalies
ID156,2000-12-31,741.3200073242188,1028.0547,1047.848,1016.24475,906.0399780273438,0,Non-anomalies
ID156,2001-12-31,695.9299926757812,1284.3584,1124.2739,1126.0702,906.0399780273438,0,Non-anomalies
ID156,2002-12-31,613.6199951171875,1699.0116,1280.1299,1522.4357,906.0399780273438,0,Non-anomalies
ID157,1999-12-31,728785.0,773534.4,757273.7,766459.06,709381.0,0,Non-anomalies
ID157,2000-12-31,817057.0,770468.2,806143.7,787561.9,709381.0,0,Non-anomalies
ID157,2001-12-31,814887.0,843917.9,833330.75,854591.0,709381.0,0,Non-anomalies
ID157,2002-12-31,790056.0,957729.8,897086.4,941510.44,709381.0,0,Non-anomalies
ID158,1999-12-31,707451.0,716776.3,797713.06,805558.1,751083.0,0,Non-anomalies
ID158,2000-12-31,720989.0,731291.8,857203.75,812256.1,751083.0,0,Non-anomalies
ID158,2001-12-31,673557.0,813648.9,898240.8,895334.7,751083.0,0,Non-anomalies
ID158,2002-12-31,715447.0,871874.44,966904.8,1024206.1,751083.0,0,Non-anomalies
ID159,1999-12-31,139555.0,137486.12,152476.3,154086.94,143440.0,0,Non-anomalies
ID159,2000-12-31,154096.0,140920.73,163542.98,155081.06,143440.0,0,Non-anomalies
