unique_id,ds,y,NBeatsMoe,NBEATS,NBeatsStackMoe,SeasonalNaive,is_anomaly,anomaly_status
Q10035,45,1813.8,1726.3304,1722.9829,1710.5874,1618.1,0,Non-anomalies
Q10036,41,1542.4,1495.7228,1490.9526,1489.0809,1357.9,0,Non-anomalies
Q10036,45,1595.5,1528.0243,1527.4818,1525.8353,1390.5,0,Non-anomalies
Q10037,41,1358.6,1338.8839,1343.3984,1341.9092,1179.4,0,Non-anomalies
Q10037,45,1401.0,1371.1019,1369.1394,1373.9741,1219.1,0,Non-anomalies
Q10038,41,12685.0,11640.251,11656.877,11613.381,11298.0,0,Non-anomalies
Q10038,45,12951.0,11796.519,11914.567,11815.86,11445.0,0,Non-anomalies
Q10039,41,1707.4,1699.1118,1700.0706,1703.0504,1582.9,0,Non-anomalies
Q10039,45,1830.7,1734.1494,1743.4537,1739.0724,1596.9,0,Non-anomalies
Q1004,71,12510.52,12045.992,11990.138,12191.134,11222.64,0,Non-anomalies
Q1004,75,13307.73,12213.272,12412.972,12249.14,11702.36,0,Non-anomalies
Q10040,41,1508.2,1442.852,1418.8727,1424.6821,1284.6,0,Non-anomalies
Q10040,45,1439.5,1463.665,1445.957,1453.1532,1307.2,0,Non-anomalies
Q10041,41,9313.0,8897.928,8931.033,8908.072,8595.0,0,Non-anomalies
Q10041,45,9636.0,9012.8545,9095.473,9022.518,8483.0,0,Non-anomalies
Q10042,41,11287.0,11045.801,10997.788,11004.179,10152.0,0,Non-anomalies
Q10042,45,11635.0,11263.519,11223.825,11216.512,10337.0,0,Non-anomalies
Q10043,41,1611.9,1527.3398,1523.8243,1516.3467,1400.1,0,Non-anomalies
Q10043,45,1634.0,1548.1205,1553.633,1546.9235,1389.2,1,Anomalies
Q10044,41,12582.0,12299.4,12279.828,12254.617,11137.0,0,Non-anomalies
Q10044,45,13599.0,12548.466,12542.125,12523.0,11490.0,1,Anomalies
Q10045,41,11295.0,10960.175,11001.575,10942.831,10260.0,0,Non-anomalies
Q10045,45,11908.0,11053.8545,11165.158,11065.737,10163.0,1,Anomalies
Q10046,41,1455.9,1423.8977,1419.6925,1413.8922,1300.9,0,Non-anomalies
Q10046,45,1559.8,1450.6959,1450.5721,1444.2715,1346.3,0,Non-anomalies
Q10047,41,1456.9,1405.071,1401.853,1399.6078,1274.4,0,Non-anomalies
Q10047,45,1482.1,1434.8878,1435.6575,1434.784,1299.9,0,Non-anomalies
Q10048,41,12818.0,12463.306,12445.314,12410.635,11739.0,0,Non-anomalies
Q10048,45,13268.0,12645.529,12648.762,12555.814,12119.0,0,Non-anomalies
Q10049,41,8432.0,8333.659,8348.596,8320.788,7719.0,0,Non-anomalies
Q10049,45,9025.0,8445.333,8507.4795,8476.317,7850.0,0,Non-anomalies
Q1005,43,8817.0,9007.555,9035.773,8967.533,8988.0,0,Non-anomalies
Q1005,47,7687.0,9213.74,9315.048,9076.045,8988.0,0,Non-anomalies
Q10050,41,1576.2,1521.1481,1517.7686,1515.3947,1370.3,0,Non-anomalies
Q10050,45,1580.3,1555.0017,1555.0918,1552.7671,1412.5,0,Non-anomalies
Q10051,41,1396.6,1361.3802,1356.968,1352.5526,1255.6,0,Non-anomalies
Q10051,45,1500.1,1384.2281,1383.4371,1378.8206,1291.9,0,Non-anomalies
Q10052,41,1686.9,1623.31,1619.0236,1616.7699,1454.7,0,Non-anomalies
Q10052,45,1664.2,1662.2859,1662.0668,1660.2762,1505.7,0,Non-anomalies
Q10053,41,12474.0,12145.463,12105.152,12080.732,11129.0,0,Non-anomalies
Q10053,45,12768.0,12324.017,12301.286,12249.4375,11291.0,0,Non-anomalies
Q10054,41,1412.2,1372.8981,1368.985,1366.5825,1261.5,0,Non-anomalies
Q10054,45,1504.5,1400.879,1399.2279,1398.5884,1287.7,1,Anomalies
Q10055,41,1681.3,1661.7701,1654.1417,1656.3141,1494.4,0,Non-anomalies
Q10055,45,1630.5,1710.445,1701.0627,1708.7605,1535.8,0,Non-anomalies
Q10056,41,1532.1,1473.6614,1470.2267,1467.3595,1334.7,0,Non-anomalies
Q10056,45,1540.2,1505.6697,1507.1779,1505.9174,1364.6,0,Non-anomalies
Q10057,41,1482.6,1443.5857,1445.7513,1442.3455,1335.9,0,Non-anomalies
Q10057,45,1587.2,1469.425,1474.5051,1474.2596,1344.3,1,Anomalies
Q10058,41,10525.0,9804.795,9793.189,9790.483,8977.0,1,Anomalies
Q10058,45,10615.0,9930.573,9955.605,9907.808,9292.0,0,Non-anomalies
Q10059,41,12802.0,12274.23,12271.755,12229.505,11382.0,0,Non-anomalies
Q10059,45,13366.0,12420.527,12492.457,12472.784,11363.0,1,Anomalies
Q1006,43,7900.0,7708.814,7685.974,7743.764,7500.0,0,Non-anomalies
Q1006,47,7930.0,7735.501,7709.443,7762.7437,7740.0,0,Non-anomalies
Q10060,41,1673.1,1631.8296,1630.4547,1630.7756,1474.1,0,Non-anomalies
Q10060,45,1703.2,1672.493,1677.8245,1675.7375,1523.9,0,Non-anomalies
Q10061,41,13292.0,12884.711,12774.031,12845.408,11938.0,0,Non-anomalies
Q10061,45,14010.0,13123.779,12972.016,13056.965,12271.0,0,Non-anomalies
Q10062,41,10540.0,10372.336,10384.76,10277.492,9736.0,0,Non-anomalies
Q10062,45,10518.0,10545.73,10549.232,10507.603,9955.0,0,Non-anomalies
Q10063,41,11589.0,11818.451,11768.931,11796.769,10605.0,0,Non-anomalies
Q10063,45,12386.0,12001.59,12071.029,12057.555,10824.0,0,Non-anomalies
Q10064,41,11714.0,11953.58,11901.515,11933.566,10777.0,0,Non-anomalies
Q10064,45,12535.0,12128.91,12208.9795,12195.786,10987.0,0,Non-anomalies
Q10065,41,11564.0,11156.6875,11101.881,11111.821,10142.0,0,Non-anomalies
Q10065,45,11664.0,11386.3545,11309.555,11349.748,10375.0,0,Non-anomalies
Q10066,41,1461.7,1505.5588,1491.5719,1492.915,1306.8,0,Non-anomalies
Q10066,45,1661.4,1552.3022,1536.7395,1532.0187,1397.5,0,Non-anomalies
Q10067,41,1572.7,1530.2194,1519.5118,1519.2157,1350.5,0,Non-anomalies
Q10067,45,1791.7,1569.5284,1553.0245,1556.4124,1438.2,1,Anomalies
Q10068,41,1599.1,1542.5487,1533.7606,1537.5676,1455.2,0,Non-anomalies
Q10068,45,1725.3,1565.7076,1560.5781,1564.9783,1464.8,1,Anomalies
Q10069,41,1479.0,1422.5781,1419.1086,1412.1681,1301.6,0,Non-anomalies
Q10069,45,1505.1,1442.0343,1448.5964,1441.617,1300.3,0,Non-anomalies
Q1007,71,2285.36,2255.4404,2236.9778,2240.2593,2116.856,0,Non-anomalies
Q1007,75,2380.191,2279.532,2264.0498,2267.1177,2141.572,0,Non-anomalies
Q10070,41,1544.1,1488.5709,1481.2113,1483.0483,1395.4,0,Non-anomalies
Q10070,45,1665.5,1511.9086,1508.1196,1510.7114,1404.4,1,Anomalies
Q10071,41,13577.0,13097.305,13074.847,13045.202,12241.0,0,Non-anomalies
Q10071,45,14567.0,13301.587,13283.226,13233.464,12618.0,0,Non-anomalies
Q10072,41,10164.0,9936.021,9922.921,9902.161,9355.0,0,Non-anomalies
Q10072,45,10637.0,10075.753,10099.395,10018.878,9684.0,0,Non-anomalies
Q10073,41,1585.4,1564.7089,1561.2277,1562.8134,1405.1,0,Non-anomalies
Q10073,45,1699.1,1595.4514,1600.4342,1606.3593,1436.9,1,Anomalies
Q10074,41,1577.9,1521.8309,1515.6022,1514.1586,1411.1,0,Non-anomalies
Q10074,45,1672.6,1548.8372,1543.8279,1541.1536,1439.6,0,Non-anomalies
Q10075,41,1519.1,1459.3787,1456.5441,1450.8253,1312.3,0,Non-anomalies
Q10075,45,1501.1,1490.7777,1495.4165,1492.7926,1343.2,0,Non-anomalies
Q10076,41,14425.0,13770.879,13775.44,13714.145,12495.0,0,Non-anomalies
Q10076,45,14426.0,13969.228,14078.065,14053.535,12750.0,0,Non-anomalies
Q10077,41,13472.0,13037.724,13083.579,12969.694,11922.0,0,Non-anomalies
Q10077,45,14573.0,13235.29,13310.419,13194.913,12137.0,1,Anomalies
Q10078,41,1683.8,1644.0558,1643.4476,1643.6456,1486.4,0,Non-anomalies
Q10078,45,1696.4,1684.4149,1689.3939,1688.5648,1533.6,0,Non-anomalies
Q10079,41,1553.2,1470.3743,1457.1141,1453.9838,1344.2,0,Non-anomalies
Q10079,45,1612.9,1499.1849,1483.5199,1479.7825,1394.6,0,Non-anomalies
Q1008,43,1120.39,1096.4236,1093.9791,1089.3118,1065.07,0,Non-anomalies
Q1008,47,1142.16,1103.3981,1102.8883,1100.0553,1066.43,0,Non-anomalies
Q10080,41,1675.9,1633.2493,1628.3088,1625.534,1472.2,0,Non-anomalies
Q10080,45,1782.5,1676.2198,1671.2913,1661.4893,1532.6,0,Non-anomalies
Q10081,41,12903.0,12457.375,12483.364,12410.374,11359.0,0,Non-anomalies
Q10081,45,13928.0,12671.685,12725.486,12656.679,11689.0,1,Anomalies
Q10082,41,12024.0,12189.637,12123.136,12123.826,11172.0,0,Non-anomalies
Q10082,45,13354.0,12431.161,12406.002,12397.708,11409.0,1,Anomalies
Q10083,41,11685.0,12117.061,12040.092,12135.488,10384.0,0,Non-anomalies
Q10083,45,13708.0,12335.735,12381.993,12391.892,10963.0,1,Anomalies
Q10084,41,12589.0,11879.53,11844.952,11821.219,11162.0,0,Non-anomalies
Q10084,45,13447.0,11968.399,11980.673,11953.264,11291.0,1,Anomalies
Q10085,41,13510.0,12716.551,12652.688,12726.029,11289.0,0,Non-anomalies
Q10085,45,13026.0,13065.837,12970.93,12997.215,11896.0,0,Non-anomalies
Q10086,41,11554.0,11783.653,11721.561,11725.65,10732.0,0,Non-anomalies
Q10086,45,12790.0,12034.692,11992.848,11979.421,10972.0,0,Non-anomalies
Q10087,41,1581.2,1556.7662,1542.7494,1548.2506,1423.9,0,Non-anomalies
Q10087,45,1699.4,1585.9797,1567.1198,1576.9263,1467.2,0,Non-anomalies
Q10088,41,1425.1,1430.7372,1423.0519,1420.9182,1239.0,0,Non-anomalies
Q10088,45,1651.5,1470.7366,1460.203,1457.8918,1354.1,1,Anomalies
Q10089,41,1541.6,1444.1318,1432.652,1431.6531,1322.1,0,Non-anomalies
Q10089,45,1530.7,1468.7542,1459.6602,1457.861,1347.2,0,Non-anomalies
Q1009,43,7439.0,7278.2104,7236.9062,7212.557,7071.0,0,Non-anomalies
Q1009,47,7583.0,7331.9062,7268.028,7265.806,7080.0,0,Non-anomalies
Q10090,41,1819.2,1760.883,1758.1473,1759.6176,1574.6,0,Non-anomalies
Q10090,45,1802.4,1808.531,1808.9167,1804.6501,1657.6,0,Non-anomalies
Q10091,41,1573.1,1470.3972,1460.0289,1458.5765,1354.6,0,Non-anomalies
Q10091,45,1574.0,1493.035,1487.0055,1484.4608,1369.0,0,Non-anomalies
Q10092,41,1505.0,1472.6841,1459.3468,1462.8784,1367.4,0,Non-anomalies
Q10092,45,1613.9,1498.4651,1476.738,1485.5216,1415.4,0,Non-anomalies
Q10093,41,10529.0,11918.881,11714.782,11967.307,10358.0,0,Non-anomalies
Q10093,45,10725.0,12005.96,11924.165,12025.317,10984.0,0,Non-anomalies
Q10094,41,1557.4,1563.806,1546.2888,1552.3429,1365.5,0,Non-anomalies
Q10094,45,1602.0,1609.442,1572.6816,1587.8372,1470.7,0,Non-anomalies
Q10095,130,3418.0,2953.8333,2871.621,2941.8125,2843.3,1,Anomalies
Q10095,134,3433.2,2943.998,2903.025,2978.2134,2859.5,1,Anomalies
Q10096,130,2647.31,2244.0825,2172.3442,2224.5781,2090.89,1,Anomalies
Q10096,134,2706.28,2238.484,2204.9636,2243.4846,2111.53,1,Anomalies
Q10097,130,1855.57,1793.1533,1784.6697,1780.121,1726.12,0,Non-anomalies
Q10097,134,1893.09,1802.4398,1797.9193,1794.8309,1727.62,1,Anomalies
Q10098,130,14769.3,11556.522,11323.457,11747.042,10841.2,1,Anomalies
Q10098,134,15186.1,11584.604,11544.234,11876.946,10918.9,1,Anomalies
Q10099,130,2962.98,2950.35,2924.0867,2928.301,2908.98,0,Non-anomalies
Q10099,134,2961.01,2956.3386,2934.3867,2937.6128,2898.91,0,Non-anomalies
Q101,67,4431.0,4290.335,4280.3413,4277.7847,4176.0,0,Non-anomalies
Q101,71,4547.0,4296.2188,4301.6655,4291.0,4259.0,0,Non-anomalies
Q1010,127,7860.78,9106.567,8301.98,9072.194,8672.09,0,Non-anomalies
Q1010,131,8928.19,2073.997,2013.5337,2133.4941,2113.59,1,Anomalies
Q10100,130,4799.8,4586.987,4592.865,4577.0083,4455.2,0,Non-anomalies
Q10100,134,4684.6,4590.687,4599.668,4594.384,4483.1,0,Non-anomalies
Q10101,130,6173.5,4005.4915,3905.0703,4037.4067,3803.4,1,Anomalies
Q10101,134,6041.5,4402.257,4316.126,4531.8926,4270.2,1,Anomalies
Q10102,130,11814.1,9355.425,9242.637,9498.702,9054.1,1,Anomalies
Q10102,134,12180.6,9430.321,9390.468,9729.173,9224.1,1,Anomalies
Q10103,130,10357.9,10040.103,9995.087,10002.871,9762.8,0,Non-anomalies
Q10103,134,10629.8,10112.276,10058.235,10063.426,9838.9,1,Anomalies
Q10104,130,12953.1,12641.996,12558.116,12570.335,11439.9,1,Anomalies
Q10104,134,13239.9,12740.995,12727.974,12731.296,11593.5,1,Anomalies
Q10105,130,1855.61,1793.2301,1787.633,1784.0542,1722.34,1,Anomalies
Q10105,134,1885.12,1806.4536,1801.5337,1799.194,1734.07,1,Anomalies
Q10106,130,2361.75,2309.0723,2295.2021,2295.6555,2183.69,1,Anomalies
Q10106,134,2403.32,2334.8696,2320.112,2325.2305,2214.52,1,Anomalies
Q10107,115,11430.0,8712.542,7865.921,8909.106,7370.0,1,Anomalies
Q10107,119,11950.0,9139.536,8751.478,9366.225,7570.0,1,Anomalies
Q10108,115,4196.0,5399.8364,5104.253,5122.4385,5658.0,1,Anomalies
Q10108,119,4362.0,2561.076,2324.3079,2536.3918,2641.0,1,Anomalies
Q10109,115,12740.0,14453.069,14453.647,14389.568,13250.0,0,Non-anomalies
Q10109,119,13950.0,14374.169,14510.407,14288.915,14090.0,0,Non-anomalies
Q1011,43,1437.1,1362.6809,1357.4214,1358.3748,1348.9,0,Non-anomalies
Q1011,47,1408.0,1373.6272,1363.7483,1368.1755,1369.9,0,Non-anomalies
Q10110,107,4901.0,4708.324,4671.822,4649.5884,4381.0,0,Non-anomalies
Q10110,111,5131.0,4747.01,4712.5195,4697.25,4407.0,0,Non-anomalies
Q10111,106,5161.0,4153.186,4061.0337,4048.226,3818.0,1,Anomalies
Q10111,110,5551.0,4887.987,4954.9766,5133.071,4996.0,0,Non-anomalies
Q10112,106,4770.0,4737.052,4699.682,4679.4243,4447.0,0,Non-anomalies
Q10112,110,5116.0,4774.3574,4731.054,4717.294,4470.0,0,Non-anomalies
Q10113,106,6732.0,6938.532,6902.259,6856.0,6002.0,0,Non-anomalies
Q10113,110,6953.0,6976.8867,6969.383,6876.8545,6375.0,0,Non-anomalies
Q10114,110,3401.3,3129.0684,3060.8223,3106.6875,2980.0,0,Non-anomalies
Q10114,114,3580.5,3153.6213,3092.9492,3133.3948,2972.7,0,Non-anomalies
Q10115,110,9360.0,9211.514,9340.157,9196.672,10012.0,0,Non-anomalies
Q10115,114,9402.0,9344.942,9438.135,9303.172,9576.0,0,Non-anomalies
Q10116,110,2270.1,2013.2473,2024.1537,2018.2523,1830.0,0,Non-anomalies
Q10116,114,2448.9,2014.5743,2016.0193,2027.3677,1869.2,0,Non-anomalies
Q10117,74,12020.0,11821.733,11788.849,11775.956,11540.0,0,Non-anomalies
Q10117,78,12240.0,11873.577,11841.222,11833.027,11560.0,0,Non-anomalies
Q10118,110,11051.3,10033.73,10001.118,10015.172,9112.4,1,Anomalies
Q10118,114,12757.5,10167.655,10087.413,10174.026,9393.9,1,Anomalies
Q10119,110,21269.9,20578.375,20521.248,20443.252,20348.1,0,Non-anomalies
Q10119,114,22901.4,20709.719,20600.549,20598.117,20293.2,1,Anomalies
Q1012,43,1176.0,1150.7916,1158.679,1152.7087,1176.39,0,Non-anomalies
Q1012,47,1158.5,1150.8035,1158.2184,1157.2571,1202.3,0,Non-anomalies
Q10120,110,4255.43,3861.0713,3841.0012,3839.1226,3396.98,1,Anomalies
Q10120,114,4741.95,3957.5408,3922.295,3918.9614,3427.7,1,Anomalies
Q10121,110,4459.04,4214.229,4209.534,4201.2227,4044.06,0,Non-anomalies
Q10121,114,4030.88,4285.6885,4239.141,4278.413,4082.53,0,Non-anomalies
Q10122,110,5302.57,5013.895,5000.544,4986.295,4799.3,0,Non-anomalies
Q10122,114,4900.21,5104.5273,5035.0386,5082.946,4876.4,0,Non-anomalies
Q10123,110,3284.9,3319.0974,3311.977,3299.356,3242.1,0,Non-anomalies
Q10123,114,3364.6,3356.6436,3344.7776,3345.451,3548.2,0,Non-anomalies
Q10124,110,2838.06,2811.55,2772.6694,2788.1143,2641.27,0,Non-anomalies
Q10124,114,2136.11,2855.7568,2785.1055,2836.9065,2667.02,1,Anomalies
Q10125,110,10671.0,9502.06,9691.103,9418.675,12276.0,0,Non-anomalies
Q10125,114,9401.0,9470.275,9595.949,9284.996,12399.0,1,Anomalies
Q10126,99,10590.0,9319.628,9445.732,9233.8125,12188.0,0,Non-anomalies
Q10126,103,9330.0,9197.464,9237.727,9030.677,12235.0,0,Non-anomalies
Q10127,110,1853.0,3071.4995,3054.5732,3168.3862,3473.0,0,Non-anomalies
Q10127,114,1686.0,3097.1443,3033.6238,3190.7063,3417.0,0,Non-anomalies
Q10128,105,2615.0,1087.6678,1030.8207,1118.4076,735.0,0,Non-anomalies
Q10128,109,2549.0,1131.2472,1140.5785,1131.57,687.0,0,Non-anomalies
Q10129,110,1083.4,1248.9093,1234.475,1245.7681,1324.4,0,Non-anomalies
Q10129,114,964.2,1269.217,1256.9038,1277.085,1355.6,0,Non-anomalies
Q1013,89,11827.0,11738.441,11676.3545,11624.583,11125.0,0,Non-anomalies
Q1013,93,12337.0,11791.767,11776.893,11717.854,11290.0,0,Non-anomalies
Q10130,110,2430.0,2864.3857,2954.216,2863.129,2980.0,0,Non-anomalies
Q10130,114,1960.0,3046.4285,3051.852,2992.0051,2990.0,0,Non-anomalies
Q10131,110,8085.0,7234.7173,7227.5923,7122.755,7035.0,0,Non-anomalies
Q10131,114,8002.0,7464.0024,7472.7886,7200.54,7129.0,0,Non-anomalies
Q10132,110,5881.0,5276.5903,5205.8643,5189.58,5196.0,0,Non-anomalies
Q10132,114,5695.0,5291.8857,5286.238,5234.745,5265.0,0,Non-anomalies
Q10133,110,5533.0,6119.131,5982.6113,6027.1235,4935.0,0,Non-anomalies
Q10133,114,6346.0,6762.0234,6489.187,6533.3447,6475.0,0,Non-anomalies
Q10134,110,21477.0,20224.53,20179.883,20118.602,19708.0,0,Non-anomalies
Q10134,114,24383.0,20380.36,20393.355,20205.594,20686.0,0,Non-anomalies
Q10135,110,1620.0,1033.9546,1032.4882,1008.908,749.0,0,Non-anomalies
Q10135,114,1727.0,1031.6198,1060.3171,1007.57074,750.0,0,Non-anomalies
Q10136,110,22818.0,21090.188,20952.9,21066.455,18542.0,1,Anomalies
Q10136,114,27599.0,21421.293,21367.031,21497.346,19205.0,1,Anomalies
Q10137,110,7233.0,6957.2993,6588.242,6952.3804,6003.0,0,Non-anomalies
Q10137,114,8035.0,7156.3364,6804.9985,7062.687,6491.0,0,Non-anomalies
Q10138,110,7735.64,7365.281,7363.088,7327.5483,7044.69,0,Non-anomalies
Q10138,114,8952.48,7449.4644,7441.577,7448.307,7051.47,1,Anomalies
Q10139,110,3358.3,3315.9238,3302.849,3263.4033,3196.25,0,Non-anomalies
Q10139,114,4006.49,3340.111,3340.0327,3316.1772,3115.83,1,Anomalies
Q1014,43,10121.4,9930.956,9963.487,9916.201,9578.9,0,Non-anomalies
Q1014,47,10229.4,10037.481,10000.307,9974.959,9827.8,0,Non-anomalies
Q10140,110,10925.6,10177.162,10149.061,10112.959,9921.1,0,Non-anomalies
Q10140,114,11890.7,10266.361,10281.479,10229.394,9988.1,1,Anomalies
Q10141,110,2745.13,2643.3533,2648.1824,2633.2815,2559.91,0,Non-anomalies
Q10141,114,2844.53,2654.2168,2654.6296,2646.6416,2584.96,0,Non-anomalies
Q10142,101,3656.0,2833.7363,2815.205,2761.11,2272.0,0,Non-anomalies
