unique_id,ds,y,NBeatsMoe,NBEATS,NBeatsStackMoe,SeasonalNaive,is_anomaly,anomaly_status,trend_str,seas_str
ID105,1984-02-29,200.8999938964844,227.82755,235.61308,229.66794,216.8999938964844,0,Non-anomalies,Non-stationary,Seasonal
ID105,1984-03-31,239.1999969482422,226.68352,246.08044,232.14464,215.8000030517578,0,Non-anomalies,Non-stationary,Seasonal
ID105,1984-04-30,297.20001220703125,256.58347,243.29308,243.40074,252.0,0,Non-anomalies,Non-stationary,Seasonal
ID105,1984-05-31,227.6999969482422,221.85715,241.31967,241.12517,212.1999969482422,0,Non-anomalies,Non-stationary,Seasonal
ID105,1984-06-30,249.5,228.77663,243.58272,240.12393,207.6999969482422,0,Non-anomalies,Non-stationary,Seasonal
ID105,1984-07-31,294.0,264.08997,244.26985,238.00311,264.29998779296875,0,Non-anomalies,Non-stationary,Seasonal
ID105,1984-08-31,223.3000030517578,210.60364,227.1362,230.94778,188.6000061035156,0,Non-anomalies,Non-stationary,Seasonal
ID105,1984-09-30,187.3000030517578,187.49692,236.6276,222.32945,173.3000030517578,0,Non-anomalies,Non-stationary,Seasonal
ID106,1984-02-29,25.399999618530277,26.48164,30.112953,26.510372,23.899999618530277,0,Non-anomalies,Non-stationary,Seasonal
ID106,1984-03-31,27.200000762939453,26.222174,29.146894,27.37521,20.399999618530277,0,Non-anomalies,Non-stationary,Seasonal
ID106,1984-04-30,32.70000076293945,33.396492,31.839369,30.50937,35.099998474121094,0,Non-anomalies,Non-stationary,Seasonal
ID106,1984-05-31,25.299999237060547,28.395973,30.919151,30.729582,30.0,0,Non-anomalies,Non-stationary,Seasonal
ID106,1984-06-30,26.100000381469727,26.27927,31.464428,30.793491,24.799999237060547,0,Non-anomalies,Non-stationary,Seasonal
ID106,1984-07-31,32.5,32.40204,32.336388,29.457624,30.100000381469727,0,Non-anomalies,Non-stationary,Seasonal
ID106,1984-08-31,26.0,24.812267,28.80724,27.136177,21.299999237060547,0,Non-anomalies,Non-stationary,Seasonal
ID106,1984-09-30,11.899999618530272,19.882135,28.554312,24.385427,15.300000190734863,0,Non-anomalies,Non-stationary,Seasonal
ID107,1984-02-29,58.400001525878906,71.08871,73.828285,71.49993,74.19999694824219,0,Non-anomalies,Stationary,Seasonal
ID107,1984-03-31,74.69999694824219,71.145485,79.03255,72.42848,81.19999694824219,0,Non-anomalies,Stationary,Seasonal
ID107,1984-04-30,93.0999984741211,77.63541,75.68882,75.06762,82.4000015258789,0,Non-anomalies,Stationary,Seasonal
ID107,1984-05-31,70.30000305175781,65.0013,72.215614,72.975624,63.29999923706055,0,Non-anomalies,Stationary,Seasonal
ID107,1984-06-30,81.69999694824219,70.292465,73.48799,72.650795,65.5999984741211,0,Non-anomalies,Stationary,Seasonal
ID107,1984-07-31,95.6999969482422,74.01749,73.95505,72.34512,84.0,0,Non-anomalies,Stationary,Seasonal
ID107,1984-08-31,71.69999694824219,63.483204,67.501625,70.77149,55.400001525878906,0,Non-anomalies,Stationary,Seasonal
ID107,1984-09-30,58.79999923706055,53.097614,71.08805,69.445946,50.09999847412109,0,Non-anomalies,Stationary,Seasonal
ID108,1903-07-31,2915.31005859375,2760.93,2954.328,2882.9705,3177.699951171875,0,Non-anomalies,Stationary,Seasonal
ID108,1903-08-31,4119.75,3053.4846,2991.185,2987.7896,4086.5,0,Non-anomalies,Stationary,Seasonal
ID108,1903-09-30,4525.490234375,3576.6382,3367.8826,3407.666,4538.39990234375,0,Non-anomalies,Stationary,Seasonal
ID108,1903-10-31,4829.60009765625,3502.1162,3551.2058,3556.1182,4552.89990234375,0,Non-anomalies,Stationary,Seasonal
ID108,1903-11-30,4741.39013671875,3701.9536,3863.2996,3682.041,4507.39990234375,0,Non-anomalies,Stationary,Seasonal
ID108,1903-12-31,4208.39990234375,3978.7627,3553.0781,3555.4312,4473.39990234375,0,Non-anomalies,Stationary,Seasonal
ID108,1904-01-31,4629.25,4052.6807,3518.1272,3417.4338,4226.2998046875,0,Non-anomalies,Stationary,Seasonal
ID108,1904-02-29,3607.25,3635.2283,3274.185,3170.6282,3108.10009765625,0,Non-anomalies,Stationary,Seasonal
ID109,1904-07-31,121000.0,125687.016,116261.2,119051.91,173900.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID109,1904-08-31,113300.0,128527.56,119884.234,119071.93,138000.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID109,1904-09-30,91600.0,117688.26,116498.45,114049.79,136608.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID109,1904-10-31,167900.0,107364.83,107056.09,100910.44,91500.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID109,1904-11-30,168100.0,126751.05,115059.96,111550.914,165100.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID109,1904-12-31,151900.0,114225.16,117120.4,121256.24,128200.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID109,1905-01-31,153800.0,129478.805,104511.71,124743.37,112500.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID109,1905-02-28,210500.0,132569.11,112735.98,123524.57,139700.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID11,1984-01-31,26.899999618530277,29.272339,26.171404,26.628387,28.0,0,Non-anomalies,Stationary,Non-seasonal
ID11,1984-02-29,24.0,26.046711,26.788254,27.120705,20.399999618530277,0,Non-anomalies,Stationary,Non-seasonal
ID11,1984-03-31,20.299999237060547,29.281551,26.770016,27.946115,28.0,0,Non-anomalies,Stationary,Non-seasonal
ID11,1984-04-30,29.100000381469727,30.203135,28.290998,27.860008,26.600000381469727,0,Non-anomalies,Stationary,Non-seasonal
ID11,1984-05-31,24.600000381469727,31.1257,28.88072,28.719912,27.700000762939453,0,Non-anomalies,Stationary,Non-seasonal
ID11,1984-06-30,25.299999237060547,30.837292,29.226969,29.374222,27.100000381469727,0,Non-anomalies,Stationary,Non-seasonal
ID11,1984-07-31,36.20000076293945,30.49089,28.88038,29.532103,29.5,0,Non-anomalies,Stationary,Non-seasonal
ID11,1984-08-31,25.600000381469727,32.350437,30.244324,29.440622,35.29999923706055,0,Non-anomalies,Stationary,Non-seasonal
ID110,1986-07-31,465317.0,439451.62,469574.25,480502.78,317908.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID110,1986-08-31,442214.0,480032.5,497264.94,481314.47,357079.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID110,1986-09-30,406780.0,451081.22,475956.12,475038.53,352618.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID110,1986-10-31,395422.0,405799.16,483370.97,456672.38,308062.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID110,1986-11-30,467218.0,485943.53,497854.8,480958.94,420659.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID110,1986-12-31,458362.0,494267.62,508225.97,504555.06,465931.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID110,1987-01-31,456706.0,472703.1,473189.88,506755.97,407402.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID110,1987-02-28,451994.0,443491.8,492159.06,502322.25,405181.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID111,1987-08-31,694.9000244140625,627.056,592.6978,614.25354,773.2000122070312,0,Non-anomalies,Stationary,Seasonal
ID111,1987-09-30,649.3699951171875,715.8844,584.036,576.4952,605.969970703125,0,Non-anomalies,Stationary,Seasonal
ID111,1987-10-31,641.2899780273438,555.5732,564.24976,542.74384,377.8800048828125,0,Non-anomalies,Stationary,Seasonal
ID111,1987-11-30,854.47998046875,397.0976,510.59732,404.47757,375.3299865722656,1,Anomalies,Stationary,Seasonal
ID111,1987-12-31,973.6300048828124,422.35678,500.2769,374.72897,393.6199951171875,1,Anomalies,Stationary,Seasonal
ID111,1988-01-31,1018.739990234375,543.07227,528.0206,549.78845,492.3500061035156,1,Anomalies,Stationary,Seasonal
ID111,1988-02-29,1037.0400390625,637.83765,505.57474,680.44556,572.3499755859375,1,Anomalies,Stationary,Seasonal
ID111,1988-03-31,1096.18994140625,638.14166,490.59543,661.99725,589.3699951171875,1,Anomalies,Stationary,Seasonal
ID112,1986-04-30,22312.0,22846.38,23338.623,21673.703,16983.0,0,Non-anomalies,Non-stationary,Seasonal
ID112,1986-05-31,23844.0,24359.684,23577.326,23093.674,18786.0,0,Non-anomalies,Non-stationary,Seasonal
ID112,1986-06-30,23179.0,24745.62,23805.395,24294.537,20442.0,0,Non-anomalies,Non-stationary,Seasonal
ID112,1986-07-31,22984.0,24879.791,24962.383,23621.06,20163.0,0,Non-anomalies,Non-stationary,Seasonal
ID112,1986-08-31,25967.0,24382.145,24527.012,23504.479,20724.0,0,Non-anomalies,Non-stationary,Seasonal
ID112,1986-09-30,22151.0,23659.893,24223.707,22714.594,20826.0,0,Non-anomalies,Non-stationary,Seasonal
ID112,1986-10-31,19910.0,21429.309,23239.363,22463.229,17167.0,0,Non-anomalies,Non-stationary,Seasonal
ID112,1986-11-30,24898.0,25368.818,25268.139,23058.861,22424.0,0,Non-anomalies,Non-stationary,Seasonal
ID113,1986-04-30,28108.0,28682.836,29536.912,27181.74,21001.0,0,Non-anomalies,Non-stationary,Seasonal
ID113,1986-05-31,29970.0,31103.604,29871.043,29135.05,23628.0,0,Non-anomalies,Non-stationary,Seasonal
ID113,1986-06-30,29001.0,31985.875,30131.709,30728.22,25695.0,0,Non-anomalies,Non-stationary,Seasonal
ID113,1986-07-31,29154.0,31564.396,31471.592,29763.695,25127.0,0,Non-anomalies,Non-stationary,Seasonal
ID113,1986-08-31,32629.0,31164.943,30889.902,29507.67,25822.0,0,Non-anomalies,Non-stationary,Seasonal
ID113,1986-09-30,28187.0,29766.434,30565.13,28359.824,25738.0,0,Non-anomalies,Non-stationary,Seasonal
ID113,1986-10-31,25123.0,26877.777,29249.041,27998.064,21177.0,0,Non-anomalies,Non-stationary,Seasonal
ID113,1986-11-30,31727.0,32308.357,31809.334,28851.705,27781.0,0,Non-anomalies,Non-stationary,Seasonal
ID114,1986-04-30,8737.0,7671.497,8966.582,8112.79,5482.0,1,Anomalies,Non-stationary,Seasonal
ID114,1986-05-31,10006.0,9037.406,8913.963,8840.223,6497.0,1,Anomalies,Non-stationary,Seasonal
ID114,1986-06-30,9057.0,10182.069,9072.038,9437.423,7127.0,0,Non-anomalies,Non-stationary,Seasonal
ID114,1986-07-31,9027.0,9731.362,9563.747,9086.229,7127.0,0,Non-anomalies,Non-stationary,Seasonal
ID114,1986-08-31,10954.0,9384.385,9283.198,8875.227,7265.0,1,Anomalies,Non-stationary,Seasonal
ID114,1986-09-30,8898.0,8842.691,9294.935,8430.261,7074.0,0,Non-anomalies,Non-stationary,Seasonal
ID114,1986-10-31,8419.0,8883.46,8876.505,8471.181,6609.0,0,Non-anomalies,Non-stationary,Seasonal
ID114,1986-11-30,11012.0,10788.766,9768.14,8848.398,8462.0,0,Non-anomalies,Non-stationary,Seasonal
ID115,1985-07-31,864.0,828.12445,868.7458,723.72064,575.0,0,Non-anomalies,Stationary,Non-seasonal
ID115,1985-08-31,829.0,923.0731,861.2062,822.39923,685.0,0,Non-anomalies,Stationary,Non-seasonal
ID115,1985-09-30,978.0,956.49036,869.8593,907.28564,680.0,0,Non-anomalies,Stationary,Non-seasonal
ID115,1985-10-31,833.0,991.7495,933.2353,867.79095,828.0,0,Non-anomalies,Stationary,Non-seasonal
ID115,1985-11-30,1027.0,972.3077,914.18787,854.19855,765.0,0,Non-anomalies,Stationary,Non-seasonal
ID115,1985-12-31,819.0,901.2783,899.0964,781.5558,708.0,0,Non-anomalies,Stationary,Non-seasonal
ID115,1986-01-31,809.0,803.78815,868.24994,767.5271,617.0,0,Non-anomalies,Stationary,Non-seasonal
ID115,1986-02-28,901.0,1011.7202,937.57837,806.6301,825.0,0,Non-anomalies,Stationary,Non-seasonal
ID116,1986-04-30,1546.0,1633.4158,1679.8176,1715.8738,1507.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID116,1986-05-31,1401.0,1834.9661,1758.2146,1742.8954,1632.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID116,1986-06-30,1593.0,1872.1537,1751.4838,1763.5603,1761.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID116,1986-07-31,1479.0,1814.4436,1786.7708,1753.8541,1586.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID116,1986-08-31,1701.0,1810.1057,1773.7542,1758.6619,1701.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID116,1986-09-30,1618.0,1811.1741,1745.2708,1743.6259,1713.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID116,1986-10-31,1188.0,1397.0703,1663.4946,1743.6381,1291.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID116,1986-11-30,1393.0,1868.5092,1809.5327,1768.8065,1730.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID117,1986-04-30,783.0,715.34644,957.826,953.7503,636.0,0,Non-anomalies,Non-stationary,Seasonal
ID117,1986-05-31,842.0,1024.9078,986.2195,1008.8131,867.0,0,Non-anomalies,Non-stationary,Seasonal
ID117,1986-06-30,839.0,1200.5366,1017.7981,1057.7701,991.0,0,Non-anomalies,Non-stationary,Seasonal
ID117,1986-07-31,1080.0,1007.0393,1027.312,1027.5483,726.0,0,Non-anomalies,Non-stationary,Seasonal
ID117,1986-08-31,979.0,979.731,1002.0582,1020.6148,841.0,0,Non-anomalies,Non-stationary,Seasonal
ID117,1986-09-30,939.0,1241.1621,1019.2718,1002.7131,1006.0,0,Non-anomalies,Non-stationary,Seasonal
ID117,1986-10-31,699.0,955.62085,949.08154,1001.3266,705.0,0,Non-anomalies,Non-stationary,Seasonal
ID117,1986-11-30,912.0,1124.9728,1070.8978,1023.2117,914.0,0,Non-anomalies,Non-stationary,Seasonal
ID118,1986-05-31,895.0,823.3395,851.56433,765.8458,455.0,1,Anomalies,Non-stationary,Non-seasonal
ID118,1986-06-30,983.0,840.89374,841.2167,854.6531,516.0,1,Anomalies,Non-stationary,Non-seasonal
ID118,1986-07-31,1012.0,983.76843,883.515,936.5062,629.0,1,Anomalies,Non-stationary,Non-seasonal
ID118,1986-08-31,1047.0,960.5042,929.9674,888.62964,693.0,1,Anomalies,Non-stationary,Non-seasonal
ID118,1986-09-30,1033.0,1018.1673,906.27374,897.1451,695.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID118,1986-10-31,964.0,893.7051,913.79083,838.254,708.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID118,1986-11-30,852.0,862.4038,834.9807,799.4083,561.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID118,1986-12-31,1049.0,968.62335,915.0084,816.7774,779.0,0,Non-anomalies,Non-stationary,Non-seasonal
ID119,1987-04-30,26407.0,27360.502,27861.705,25983.818,20613.0,0,Non-anomalies,Non-stationary,Seasonal
ID119,1987-05-31,28696.0,29201.207,28263.742,27621.969,22745.0,0,Non-anomalies,Non-stationary,Seasonal
ID119,1987-06-30,27806.0,29965.584,28439.025,28914.438,24666.0,0,Non-anomalies,Non-stationary,Seasonal
ID119,1987-07-31,27760.0,29561.092,29595.36,28107.176,24032.0,0,Non-anomalies,Non-stationary,Seasonal
ID119,1987-08-31,31234.0,29047.95,29070.371,27785.4,24370.0,1,Anomalies,Non-stationary,Seasonal
ID119,1987-09-30,27044.0,28023.799,28678.922,26792.8,24556.0,0,Non-anomalies,Non-stationary,Seasonal
ID119,1987-10-31,23929.0,25096.51,27543.629,26563.99,20123.0,0,Non-anomalies,Non-stationary,Seasonal
ID119,1987-11-30,29948.0,29793.957,29858.943,27368.96,26218.0,0,Non-anomalies,Non-stationary,Seasonal
ID12,1984-01-31,28.700000762939453,18.501768,21.659115,20.200577,23.799999237060547,0,Non-anomalies,Non-stationary,Seasonal
ID12,1984-02-29,20.5,15.757116,20.137093,19.916054,14.5,0,Non-anomalies,Non-stationary,Seasonal
ID12,1984-03-31,19.200000762939453,20.561934,22.321575,20.833206,21.799999237060547,0,Non-anomalies,Non-stationary,Seasonal
ID12,1984-04-30,22.200000762939453,26.545843,22.937265,22.122065,25.600000381469727,0,Non-anomalies,Non-stationary,Seasonal
ID12,1984-05-31,23.200000762939453,20.499357,23.927,22.236258,19.100000381469727,0,Non-anomalies,Non-stationary,Seasonal
ID12,1984-06-30,21.5,22.111902,23.899658,22.375444,19.899999618530277,0,Non-anomalies,Non-stationary,Seasonal
ID12,1984-07-31,29.799999237060547,26.40869,24.650429,22.173285,27.0,0,Non-anomalies,Non-stationary,Seasonal
ID12,1984-08-31,22.600000381469727,21.642538,23.035295,21.224186,19.700000762939453,0,Non-anomalies,Non-stationary,Seasonal
ID120,1984-11-30,5763.0,5304.447,5999.405,5731.897,5035.0,0,Non-anomalies,Non-stationary,Seasonal
ID120,1984-12-31,6606.0,6354.639,6310.462,6164.664,6146.0,0,Non-anomalies,Non-stationary,Seasonal
ID120,1985-01-31,6332.0,6603.6934,6215.4414,6495.1006,6517.0,0,Non-anomalies,Non-stationary,Seasonal
ID120,1985-02-28,6065.0,6336.908,6466.412,6334.407,6117.0,0,Non-anomalies,Non-stationary,Seasonal
ID120,1985-03-31,6946.0,6196.685,6416.1514,6312.6934,6014.0,0,Non-anomalies,Non-stationary,Seasonal
ID120,1985-04-30,6082.0,6287.628,6268.122,6086.226,6175.0,0,Non-anomalies,Non-stationary,Seasonal
ID120,1985-05-31,5078.0,5436.383,6046.785,6134.1724,4959.0,0,Non-anomalies,Non-stationary,Seasonal
ID120,1985-06-30,6572.0,6847.733,6606.7534,6396.236,6623.0,0,Non-anomalies,Non-stationary,Seasonal
ID121,1986-04-30,83433.0,82671.195,88013.39,77986.51,60526.0,0,Non-anomalies,Non-stationary,Seasonal
ID121,1986-05-31,92684.0,93382.88,89377.555,85871.414,72281.0,0,Non-anomalies,Non-stationary,Seasonal
ID121,1986-06-30,92221.0,97081.27,90091.43,92622.11,78434.0,0,Non-anomalies,Non-stationary,Seasonal
ID121,1986-07-31,90271.0,95784.04,95070.805,88978.7,79130.0,0,Non-anomalies,Non-stationary,Seasonal
ID121,1986-08-31,97639.0,95900.766,93556.94,89203.47,79933.0,0,Non-anomalies,Non-stationary,Seasonal
ID121,1986-09-30,89925.0,90952.94,92602.37,84990.63,80045.0,0,Non-anomalies,Non-stationary,Seasonal
ID121,1986-10-31,75838.0,80826.32,88809.22,83239.375,66253.0,0,Non-anomalies,Non-stationary,Seasonal
ID121,1986-11-30,95206.0,97378.19,96224.75,85854.766,84916.0,0,Non-anomalies,Non-stationary,Seasonal
ID122,1986-04-30,10104.0,10188.668,11380.895,10242.285,8662.0,0,Non-anomalies,Non-stationary,Seasonal
ID122,1986-05-31,11195.0,12163.543,11542.077,11297.769,10426.0,0,Non-anomalies,Non-stationary,Seasonal
ID122,1986-06-30,12044.0,13145.872,11632.217,12203.541,10882.0,0,Non-anomalies,Non-stationary,Seasonal
ID122,1986-07-31,10322.0,12511.214,12272.475,11818.814,11121.0,0,Non-anomalies,Non-stationary,Seasonal
ID122,1986-08-31,12199.0,12667.663,12103.9,11745.278,11258.0,0,Non-anomalies,Non-stationary,Seasonal
ID122,1986-09-30,10776.0,11527.326,11763.4375,11030.78,10186.0,0,Non-anomalies,Non-stationary,Seasonal
ID122,1986-10-31,9426.0,10799.089,11498.497,11039.436,8994.0,0,Non-anomalies,Non-stationary,Seasonal
ID122,1986-11-30,11702.0,13165.339,12406.993,11602.16,11592.0,0,Non-anomalies,Non-stationary,Seasonal
ID123,1986-04-30,83433.0,82671.195,88013.39,77986.51,60526.0,0,Non-anomalies,Non-stationary,Seasonal
ID123,1986-05-31,92684.0,93382.88,89377.555,85871.414,72281.0,0,Non-anomalies,Non-stationary,Seasonal
ID123,1986-06-30,92221.0,97081.27,90091.43,92622.11,78434.0,0,Non-anomalies,Non-stationary,Seasonal
