unique_id,ds,y,NBeatsMoe,NBEATS,NBeatsStackMoe,SeasonalNaive,is_anomaly,anomaly_status,trend_str,seas_str
M100,1994-07-31,5920.0,5655.234,5491.9585,5493.9893,5790.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1994-08-31,5950.0,5606.3833,5499.966,5171.5474,5350.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1994-09-30,5430.0,5810.5723,5386.8726,5286.217,5480.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1994-10-31,5090.0,5896.4463,5644.752,5387.273,5200.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1994-11-30,5520.0,5695.3423,5803.9014,5371.074,5700.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1994-12-31,6180.0,6429.8667,6268.067,5892.2134,6790.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1995-01-31,6620.0,6292.955,6147.5454,5962.495,7230.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1995-02-28,5510.0,5899.2256,5948.5493,5490.838,6230.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1995-03-31,5410.0,5842.454,5798.94,5508.811,5480.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1995-04-30,4810.0,5506.3403,5770.515,5418.9243,5840.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1995-05-31,4840.0,5499.543,5570.2427,4959.1763,4810.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1995-06-30,5960.0,5740.9175,5551.834,5268.419,6440.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1995-07-31,4860.0,5692.366,5613.241,5363.559,5790.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1995-08-31,5050.0,5694.67,5628.9746,5025.151,5350.0,0,Non-anomalies,Non-stationary,Seasonal
M100,1995-09-30,4360.0,5767.2524,5408.534,5071.245,5480.0,0,Non-anomalies,Non-stationary,Seasonal
M1000,1992-09-30,4580.6,4618.0073,4557.7627,4566.8706,4447.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1992-10-31,4563.4,4626.547,4545.6836,4586.392,4454.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1992-11-30,4551.8,4613.795,4566.7695,4597.48,4397.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1992-12-31,4577.4,4613.658,4574.3853,4595.9863,4377.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-01-31,4592.4,4628.236,4578.5454,4605.085,4420.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-02-28,4632.2,4648.792,4584.715,4601.7153,4446.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-03-31,4625.6,4656.5435,4600.537,4614.7573,4451.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-04-30,4668.2,4711.9287,4620.9404,4631.216,4496.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-05-31,4598.0,4704.8315,4617.738,4652.2876,4494.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-06-30,4619.4,4729.434,4630.565,4669.552,4505.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-07-31,4640.4,4742.4424,4656.513,4679.3237,4501.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-08-31,4656.0,4729.1255,4680.27,4698.2764,4554.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-09-30,4665.8,4774.7583,4696.6123,4716.018,4447.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-10-31,4687.4,4759.9043,4697.7314,4731.5312,4454.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-11-30,4695.4,4753.7744,4695.2197,4736.514,4397.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1993-12-31,4669.4,4788.8857,4706.3765,4740.7817,4377.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1994-01-31,4669.8,4803.5586,4706.7085,4751.6694,4420.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1000,1994-02-28,4663.6,4822.073,4716.669,4761.519,4446.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1992-09-30,6643.4,6675.4155,6609.2754,6639.24,6324.7,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1992-10-31,6684.1,6716.526,6611.4673,6648.8965,6324.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1992-11-30,6675.2,6722.2593,6647.11,6656.366,6410.7,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1992-12-31,6644.0,6727.756,6657.763,6658.5835,6378.9,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-01-31,6704.4,6711.9536,6665.975,6678.6333,6329.3,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-02-28,6691.6,6771.5234,6697.8755,6665.569,6369.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-03-31,6723.3,6801.4976,6717.3115,6679.6772,6405.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-04-30,6830.8,6863.4136,6754.965,6697.7593,6401.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-05-31,6790.2,6862.321,6795.527,6730.524,6489.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-06-30,6766.0,6841.446,6821.92,6758.317,6456.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-07-31,6777.5,6931.833,6839.356,6764.719,6527.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-08-31,6783.0,6949.315,6859.1045,6793.2793,6634.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-09-30,6730.0,6953.342,6899.4062,6828.5527,6324.7,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-10-31,6697.3,6975.0547,6914.5537,6833.7373,6324.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-11-30,6645.5,6991.5327,6924.889,6838.813,6410.7,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1993-12-31,6590.9,6988.98,6945.2505,6857.2563,6378.9,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1994-01-31,6595.3,7001.595,6945.075,6896.111,6329.3,0,Non-anomalies,Non-stationary,Non-seasonal
M1001,1994-02-28,6646.9,7039.424,6965.9507,6905.204,6369.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1992-09-30,5659.4,5717.5347,5669.4536,5693.2847,5146.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1992-10-31,5671.2,5769.309,5743.2783,5781.493,5176.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1992-11-30,5670.2,5785.7188,5777.207,5821.888,5214.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1992-12-31,5713.6,5817.144,5876.8394,5864.3584,5245.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-01-31,5753.0,5853.0884,5917.2773,5900.23,5342.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-02-28,5794.2,5893.506,5938.723,5907.354,5378.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-03-31,5878.6,5924.471,5938.3887,5966.816,5420.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-04-30,5966.0,5971.275,6063.8945,6001.4165,5467.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-05-31,5997.0,5974.874,6130.739,6070.232,5525.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-06-30,6035.2,6013.7036,6055.6562,6109.3647,5589.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-07-31,6081.6,6052.443,6156.893,6134.5073,5612.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-08-31,6122.2,6038.921,6198.939,6164.3525,5643.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-09-30,6101.2,6054.2676,6184.8955,6188.124,5146.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-10-31,6116.0,6076.6846,6266.9663,6236.478,5176.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-11-30,6108.4,6071.724,6236.139,6255.8916,5214.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1993-12-31,6081.0,6109.613,6333.074,6287.765,5245.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1994-01-31,6123.2,6164.5103,6342.6416,6299.3228,5342.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1002,1994-02-28,6145.0,6171.1543,6303.309,6307.6206,5378.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1992-09-30,5863.0,5931.9463,5868.1963,5892.9785,5698.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1992-10-31,5895.8,5961.4854,5853.45,5883.749,5699.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1992-11-30,5852.3,5951.453,5870.909,5892.928,5709.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1992-12-31,5852.6,5976.162,5880.6587,5889.0474,5702.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-01-31,5884.5,5965.9683,5892.9683,5889.875,5641.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-02-28,5889.1,6012.674,5910.543,5899.8447,5696.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-03-31,5913.6,6015.5566,5941.602,5900.3574,5728.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-04-30,5955.1,6075.0605,5973.889,5916.035,5739.9,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-05-31,5959.8,6083.619,5965.78,5931.209,5802.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-06-30,5955.7,6089.341,5991.96,5929.973,5768.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-07-31,5919.7,6164.5005,6021.9453,5959.1323,5835.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-08-31,5895.3,6141.861,6058.321,5984.759,5885.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-09-30,5867.3,6168.8633,6084.806,6002.8916,5698.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-10-31,5833.3,6175.6807,6096.111,6017.0366,5699.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-11-30,5820.0,6175.1772,6091.7974,6011.314,5709.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1993-12-31,5765.9,6212.7046,6109.0938,6024.067,5702.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1994-01-31,5724.8,6208.443,6121.441,6038.5864,5641.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1003,1994-02-28,5755.3,6245.616,6141.3916,6064.4976,5696.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1992-09-30,6267.0,6272.092,6223.1113,6213.8687,6366.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1992-10-31,6220.0,6263.4346,6169.1206,6181.8276,6356.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1992-11-30,6157.0,6294.779,6206.5835,6207.58,6414.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1992-12-31,5998.0,6271.9263,6178.8027,6195.701,6417.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-01-31,5970.0,6284.2637,6180.4883,6205.9946,6370.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-02-28,6072.0,6250.888,6159.235,6200.778,6235.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-03-31,6166.0,6291.2007,6151.6577,6196.3457,6317.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-04-30,6215.0,6309.782,6177.2246,6184.963,6238.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-05-31,6204.0,6279.1333,6171.8423,6214.784,6202.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-06-30,6206.0,6303.2886,6177.6323,6277.0015,6236.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-07-31,6120.0,6343.26,6167.111,6211.5493,6178.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-08-31,6185.0,6347.8105,6207.757,6255.9014,6257.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-09-30,6161.0,6354.466,6190.6997,6253.527,6366.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-10-31,6095.0,6342.941,6189.2236,6220.4087,6356.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-11-30,6058.0,6402.6914,6209.6943,6247.0205,6414.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1993-12-31,6075.0,6366.1655,6189.0977,6249.589,6417.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1994-01-31,6107.0,6383.795,6182.122,6282.8276,6370.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1004,1994-02-28,6080.0,6366.693,6193.4165,6261.058,6235.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1992-09-30,4551.6,4595.778,4583.37,4577.7217,4510.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1992-10-31,4536.0,4602.526,4573.509,4593.5234,4484.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1992-11-30,4538.4,4612.2964,4601.7715,4605.75,4508.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1992-12-31,4526.8,4617.4033,4596.4165,4610.371,4477.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-01-31,4533.6,4628.856,4605.952,4623.5015,4465.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-02-28,4573.2,4635.277,4610.559,4617.1987,4476.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-03-31,4645.0,4674.0815,4618.7427,4626.0854,4505.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-04-30,4573.0,4690.727,4631.178,4641.173,4522.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-05-31,4660.0,4689.81,4650.1533,4655.5625,4555.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-06-30,4683.0,4728.4575,4661.981,4680.5205,4575.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-07-31,4686.2,4753.534,4663.7646,4678.9185,4574.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-08-31,4722.0,4738.494,4667.3296,4697.58,4562.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-09-30,4738.4,4738.382,4688.6396,4720.2695,4510.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-10-31,4741.8,4737.3184,4688.0938,4713.587,4484.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-11-30,4785.0,4758.8506,4693.675,4733.674,4508.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1993-12-31,4782.8,4775.6123,4690.4136,4738.898,4477.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1994-01-31,4884.2,4793.5107,4685.072,4758.156,4465.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1005,1994-02-28,4898.4,4810.734,4695.9336,4767.6787,4476.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1992-09-30,6386.0,6421.687,6382.1035,6401.1426,6430.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1992-10-31,6352.5,6415.7505,6349.92,6413.3037,6417.85,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1992-11-30,6324.0,6418.9834,6367.0825,6423.7427,6428.35,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1992-12-31,6287.15,6401.0327,6350.0093,6435.9062,6391.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-01-31,6269.3,6421.084,6372.1636,6451.1426,6360.9,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-02-28,6267.75,6421.8804,6344.8945,6438.1045,6348.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-03-31,6260.55,6451.538,6320.2104,6450.3174,6343.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-04-30,6176.1,6478.962,6350.143,6458.975,6326.85,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-05-31,6264.1,6470.5166,6338.0796,6478.37,6346.65,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-06-30,6258.4,6499.05,6372.27,6514.183,6347.9,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-07-31,6288.65,6540.3223,6370.202,6509.8325,6360.25,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-08-31,6293.1,6548.6177,6382.42,6538.853,6387.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-09-30,6273.9,6551.7085,6397.1655,6574.167,6430.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-10-31,6282.2,6544.006,6388.5273,6556.639,6417.85,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-11-30,6271.75,6570.0,6399.839,6588.1445,6428.35,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1993-12-31,6260.3,6559.675,6402.4766,6599.086,6391.4,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1994-01-31,6279.1,6582.483,6389.9614,6629.707,6360.9,0,Non-anomalies,Non-stationary,Non-seasonal
M1006,1994-02-28,6297.15,6596.7393,6403.839,6647.302,6348.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1992-09-30,6464.5,6568.659,6538.3706,6577.181,6261.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1992-10-31,6460.5,6604.9336,6570.5117,6645.9473,6232.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1992-11-30,6414.5,6618.9062,6611.0195,6673.1445,6316.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1992-12-31,6338.5,6652.4077,6628.2495,6725.3276,6335.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-01-31,6366.5,6678.712,6653.2407,6758.567,6423.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-02-28,6380.5,6684.9507,6646.329,6752.055,6409.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-03-31,6482.5,6723.162,6653.1973,6818.164,6416.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-04-30,6358.5,6734.958,6703.2954,6859.321,6430.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-05-31,6679.0,6758.259,6756.0356,6915.7266,6466.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-06-30,6692.0,6778.3677,6740.581,6954.31,6511.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-07-31,6749.5,6818.4473,6775.0537,6976.2227,6499.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-08-31,6778.5,6809.471,6791.4043,7020.033,6511.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-09-30,6709.5,6834.414,6796.893,7064.8594,6261.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-10-31,6751.5,6849.8857,6859.573,7082.8643,6232.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-11-30,6741.5,6849.622,6848.957,7111.08,6316.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1993-12-31,6726.5,6911.377,6842.9614,7150.236,6335.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1994-01-31,6775.5,6946.459,6860.0537,7164.081,6423.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1007,1994-02-28,6863.0,6952.024,6816.5674,7177.2744,6409.5,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1992-09-30,8455.4,8468.355,8450.741,8427.964,8788.3,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1992-10-31,8427.9,8417.218,8427.809,8372.348,8735.7,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1992-11-30,8428.4,8434.764,8396.38,8444.596,8720.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1992-12-31,8319.9,8418.616,8418.295,8413.336,8728.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-01-31,8299.8,8421.397,8427.083,8440.07,8696.9,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-02-28,8351.4,8410.86,8367.175,8410.772,8600.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-03-31,8261.1,8374.781,8370.752,8431.994,8529.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-04-30,8177.3,8420.203,8384.819,8434.262,8485.9,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-05-31,8315.2,8422.322,8400.728,8456.567,8458.3,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-06-30,8321.7,8445.637,8409.625,8523.97,8422.3,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-07-31,8370.0,8540.781,8382.76,8468.549,8392.2,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-08-31,8282.0,8525.78,8470.617,8523.535,8477.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-09-30,8292.7,8523.005,8447.368,8527.421,8788.3,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-10-31,8320.7,8467.72,8492.606,8514.753,8735.7,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-11-30,8313.4,8525.262,8487.986,8563.115,8720.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1993-12-31,8235.1,8489.5,8501.208,8592.661,8728.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1994-01-31,8327.0,8528.989,8519.712,8634.456,8696.9,0,Non-anomalies,Non-stationary,Non-seasonal
M1008,1994-02-28,8362.3,8518.971,8496.679,8635.108,8600.1,0,Non-anomalies,Non-stationary,Non-seasonal
M1009,1992-09-30,6177.4,6433.7637,6286.976,6384.6177,7448.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1009,1992-10-31,6174.4,6441.6553,6276.2656,6333.737,7325.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1009,1992-11-30,6004.4,6406.947,6273.062,6447.3203,7237.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1009,1992-12-31,6043.8,6444.242,6257.0337,6419.9424,7079.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1009,1993-01-31,5943.4,6378.907,6264.5947,6402.0337,7001.6,0,Non-anomalies,Non-stationary,Non-seasonal
M1009,1993-02-28,5879.4,6427.265,6257.257,6419.9595,6938.8,0,Non-anomalies,Non-stationary,Non-seasonal
M1009,1993-03-31,5753.0,6461.7153,6272.2764,6447.5796,6901.0,0,Non-anomalies,Non-stationary,Non-seasonal
M1009,1993-04-30,6031.8,6469.9204,6269.2275,6442.3335,6725.4,0,Non-anomalies,Non-stationary,Non-seasonal
