unique_id,ds,y
M1000,1983-10-31,3806.0
M1000,1983-11-30,3805.0
M1000,1983-12-31,3738.2
M1000,1984-01-31,3770.2
M1000,1984-02-29,3816.6
M1000,1984-03-31,3843.0
M1000,1984-04-30,3908.2
M1000,1984-05-31,3956.6
M1000,1984-06-30,3947.2
M1000,1984-07-31,3902.6
M1000,1984-08-31,3998.6
M1000,1984-09-30,3914.4
M1000,1984-10-31,3910.2
M1000,1984-11-30,3844.6
M1000,1984-12-31,3865.6
M1000,1985-01-31,3792.0
M1000,1985-02-28,3798.2
M1000,1985-03-31,3769.0
M1000,1985-04-30,3768.8
M1000,1985-05-31,3769.4
M1000,1985-06-30,3757.0
M1000,1985-07-31,3763.4
M1000,1985-08-31,3764.2
M1000,1985-09-30,3776.6
M1000,1985-10-31,3839.6
M1000,1985-11-30,3882.8
M1000,1985-12-31,3889.0
M1000,1986-01-31,3708.8
M1000,1986-02-28,3742.6
M1000,1986-03-31,3636.0
M1000,1986-04-30,3615.8
M1000,1986-05-31,3596.4
M1000,1986-06-30,3623.6
M1000,1986-07-31,3582.0
M1000,1986-08-31,3541.8
M1000,1986-09-30,3544.8
M1000,1986-10-31,3565.8
M1000,1986-11-30,3573.6
M1000,1986-12-31,3624.8
M1000,1987-01-31,3640.6
M1000,1987-02-28,3749.6
M1000,1987-03-31,3747.4
M1000,1987-04-30,3716.0
M1000,1987-05-31,3753.2
M1000,1987-06-30,3794.2
M1000,1987-07-31,3734.0
M1000,1987-08-31,3810.6
M1000,1987-09-30,3802.8
M1000,1987-10-31,3796.4
M1000,1987-11-30,3840.6
M1000,1987-12-31,3855.8
M1000,1988-01-31,3861.6
M1000,1988-02-29,3862.4
M1000,1988-03-31,3909.2
M1000,1988-04-30,3935.8
M1000,1988-05-31,3986.6
M1000,1988-06-30,4003.0
M1000,1988-07-31,4011.2
M1000,1988-08-31,4020.8
M1000,1988-09-30,4004.2
M1000,1988-10-31,4023.0
M1000,1988-11-30,4040.8
M1000,1988-12-31,4089.2
M1000,1989-01-31,4116.2
M1000,1989-02-28,4109.6
M1000,1989-03-31,4192.0
M1000,1989-04-30,4233.2
M1000,1989-05-31,4201.4
M1000,1989-06-30,4248.8
M1000,1989-07-31,4270.0
M1000,1989-08-31,4269.4
M1000,1989-09-30,4242.0
M1000,1989-10-31,4289.6
M1000,1989-11-30,4249.6
M1000,1989-12-31,4252.2
M1000,1990-01-31,4285.0
M1000,1990-02-28,4291.8
M1000,1990-03-31,4308.8
M1000,1990-04-30,4274.0
M1000,1990-05-31,4348.4
M1000,1990-06-30,4292.4
M1000,1990-07-31,4325.4
M1000,1990-08-31,4409.2
M1000,1990-09-30,4485.2
M1000,1990-10-31,4491.8
M1000,1990-11-30,4491.2
M1000,1990-12-31,4489.4
M1000,1991-01-31,4402.4
M1000,1991-02-28,4392.6
M1000,1991-03-31,4332.0
M1000,1991-04-30,4383.6
M1000,1991-05-31,4373.8
M1000,1991-06-30,4403.8
M1000,1991-07-31,4368.0
M1000,1991-08-31,4372.0
M1000,1991-09-30,4447.6
M1000,1991-10-31,4454.6
M1000,1991-11-30,4397.8
M1000,1991-12-31,4377.2
M1000,1992-01-31,4420.6
M1000,1992-02-29,4446.6
M1000,1992-03-31,4451.8
M1000,1992-04-30,4496.0
M1000,1992-05-31,4494.8
M1000,1992-06-30,4505.8
M1000,1992-07-31,4501.2
M1000,1992-08-31,4554.6
M1001,1983-01-31,4849.1
M1001,1983-02-28,4804.0
M1001,1983-03-31,4728.7
M1001,1983-04-30,4692.5
M1001,1983-05-31,4702.0
M1001,1983-06-30,4722.2
M1001,1983-07-31,4821.7
M1001,1983-08-31,4828.4
M1001,1983-09-30,4888.1
M1001,1983-10-31,4921.1
M1001,1983-11-30,4929.9
M1001,1983-12-31,4901.8
M1001,1984-01-31,4878.9
M1001,1984-02-29,4945.1
M1001,1984-03-31,5034.5
M1001,1984-04-30,5083.9
M1001,1984-05-31,5143.8
M1001,1984-06-30,5268.3
M1001,1984-07-31,5287.5
M1001,1984-08-31,5338.1
M1001,1984-09-30,5397.6
M1001,1984-10-31,5381.2
M1001,1984-11-30,5337.4
M1001,1984-12-31,5316.6
M1001,1985-01-31,5194.2
M1001,1985-02-28,5246.8
M1001,1985-03-31,5272.4
M1001,1985-04-30,5273.3
M1001,1985-05-31,5280.4
M1001,1985-06-30,5253.3
M1001,1985-07-31,5251.0
M1001,1985-08-31,5225.1
M1001,1985-09-30,5246.8
M1001,1985-10-31,5227.3
M1001,1985-11-30,5252.3
M1001,1985-12-31,5305.5
M1001,1986-01-31,5252.8
M1001,1986-02-28,5211.4
M1001,1986-03-31,5197.4
M1001,1986-04-30,5213.3
M1001,1986-05-31,5162.0
M1001,1986-06-30,5129.2
M1001,1986-07-31,5122.5
M1001,1986-08-31,5092.2
M1001,1986-09-30,5016.6
M1001,1986-10-31,5025.5
M1001,1986-11-30,5069.9
M1001,1986-12-31,5023.0
M1001,1987-01-31,5083.7
M1001,1987-02-28,5077.7
M1001,1987-03-31,5081.5
M1001,1987-04-30,5058.7
M1001,1987-05-31,5082.0
M1001,1987-06-30,5064.9
M1001,1987-07-31,5104.8
M1001,1987-08-31,5159.2
M1001,1987-09-30,5132.7
M1001,1987-10-31,5189.6
M1001,1987-11-30,5228.0
M1001,1987-12-31,5273.3
M1001,1988-01-31,5268.5
M1001,1988-02-29,5323.0
M1001,1988-03-31,5330.0
M1001,1988-04-30,5360.6
M1001,1988-05-31,5400.2
M1001,1988-06-30,5443.4
M1001,1988-07-31,5474.0
M1001,1988-08-31,5517.7
M1001,1988-09-30,5503.3
M1001,1988-10-31,5530.8
M1001,1988-11-30,5577.9
M1001,1988-12-31,5654.4
M1001,1989-01-31,5680.7
M1001,1989-02-28,5714.1
M1001,1989-03-31,5760.7
M1001,1989-04-30,5854.0
M1001,1989-05-31,5922.6
M1001,1989-06-30,5972.1
M1001,1989-07-31,6017.8
M1001,1989-08-31,6011.2
M1001,1989-09-30,6037.8
M1001,1989-10-31,6007.0
M1001,1989-11-30,6013.0
M1001,1989-12-31,5995.3
M1001,1990-01-31,6094.7
M1001,1990-02-28,6154.2
M1001,1990-03-31,6144.6
M1001,1990-04-30,6142.1
M1001,1990-05-31,6176.2
M1001,1990-06-30,6230.9
M1001,1990-07-31,6308.9
M1001,1990-08-31,6308.6
M1001,1990-09-30,6447.7
M1001,1990-10-31,6468.6
M1001,1990-11-30,6438.7
M1001,1990-12-31,6502.7
M1001,1991-01-31,6517.4
M1001,1991-02-28,6549.0
M1001,1991-03-31,6524.8
M1001,1991-04-30,6507.3
M1001,1991-05-31,6454.2
M1001,1991-06-30,6397.6
M1001,1991-07-31,6314.3
M1001,1991-08-31,6316.3
M1001,1991-09-30,6324.7
M1001,1991-10-31,6324.4
M1001,1991-11-30,6410.7
M1001,1991-12-31,6378.9
M1001,1992-01-31,6329.3
M1001,1992-02-29,6369.4
M1001,1992-03-31,6405.0
M1001,1992-04-30,6401.6
M1001,1992-05-31,6489.6
M1001,1992-06-30,6456.6
M1001,1992-07-31,6527.1
M1001,1992-08-31,6634.5
M1002,1983-01-31,4282.4
M1002,1983-02-28,4261.2
M1002,1983-03-31,4236.2
M1002,1983-04-30,4247.8
M1002,1983-05-31,4264.8
M1002,1983-06-30,4337.2
M1002,1983-07-31,4322.6
M1002,1983-08-31,4360.8
M1002,1983-09-30,4404.6
M1002,1983-10-31,4441.6
M1002,1983-11-30,4465.8
M1002,1983-12-31,4536.4
M1002,1984-01-31,4564.8
M1002,1984-02-29,4606.6
M1002,1984-03-31,4687.4
M1002,1984-04-30,4736.2
M1002,1984-05-31,4805.0
M1002,1984-06-30,4845.0
M1002,1984-07-31,4884.4
M1002,1984-08-31,4922.2
M1002,1984-09-30,4973.4
M1002,1984-10-31,5005.6
M1002,1984-11-30,5001.8
M1002,1984-12-31,4999.8
M1002,1985-01-31,4999.0
M1002,1985-02-28,4981.6
M1002,1985-03-31,4934.2
M1002,1985-04-30,4930.0
M1002,1985-05-31,4885.4
M1002,1985-06-30,4910.8
M1002,1985-07-31,4906.0
M1002,1985-08-31,4906.0
M1002,1985-09-30,4866.4
M1002,1985-10-31,4836.6
M1002,1985-11-30,4840.4
M1002,1985-12-31,4848.0
M1002,1986-01-31,4809.0
M1002,1986-02-28,4794.4
M1002,1986-03-31,4819.0
M1002,1986-04-30,4832.8
M1002,1986-05-31,4796.4
M1002,1986-06-30,4810.2
M1002,1986-07-31,4775.6
M1002,1986-08-31,4771.8
M1002,1986-09-30,4731.8
M1002,1986-10-31,4729.0
M1002,1986-11-30,4751.2
M1002,1986-12-31,4730.6
M1002,1987-01-31,4788.4
M1002,1987-02-28,4830.6
M1002,1987-03-31,4844.0
M1002,1987-04-30,4837.8
M1002,1987-05-31,4864.2
M1002,1987-06-30,4866.6
M1002,1987-07-31,4897.8
M1002,1987-08-31,4880.8
M1002,1987-09-30,4926.6
M1002,1987-10-31,4975.8
M1002,1987-11-30,4992.6
M1002,1987-12-31,5078.2
M1002,1988-01-31,5086.6
M1002,1988-02-29,5140.4
M1002,1988-03-31,5176.4
M1002,1988-04-30,5183.4
M1002,1988-05-31,5247.6
M1002,1988-06-30,5255.4
M1002,1988-07-31,5288.0
M1002,1988-08-31,5319.6
M1002,1988-09-30,5283.0
M1002,1988-10-31,5281.6
M1002,1988-11-30,5340.2
M1002,1988-12-31,5331.4
M1002,1989-01-31,5295.0
M1002,1989-02-28,5260.2
M1002,1989-03-31,5247.8
M1002,1989-04-30,5274.8
M1002,1989-05-31,5285.6
M1002,1989-06-30,5248.4
M1002,1989-07-31,5330.8
M1002,1989-08-31,5386.0
M1002,1989-09-30,5395.6
M1002,1989-10-31,5420.2
M1002,1989-11-30,5453.6
M1002,1989-12-31,5395.8
M1002,1990-01-31,5474.2
M1002,1990-02-28,5513.2
M1002,1990-03-31,5534.6
M1002,1990-04-30,5510.4
M1002,1990-05-31,5531.2
M1002,1990-06-30,5520.4
M1002,1990-07-31,5494.6
M1002,1990-08-31,5516.6
M1002,1990-09-30,5514.2
M1002,1990-10-31,5450.4
M1002,1990-11-30,5415.0
M1002,1990-12-31,5380.2
M1002,1991-01-31,5298.8
M1002,1991-02-28,5267.2
M1002,1991-03-31,5172.8
M1002,1991-04-30,5119.2
M1002,1991-05-31,5098.6
M1002,1991-06-30,5075.6
M1002,1991-07-31,5040.4
M1002,1991-08-31,5048.2
M1002,1991-09-30,5146.2
M1002,1991-10-31,5176.0
M1002,1991-11-30,5214.2
M1002,1991-12-31,5245.8
M1002,1992-01-31,5342.6
M1002,1992-02-29,5378.0
M1002,1992-03-31,5420.0
M1002,1992-04-30,5467.2
M1002,1992-05-31,5525.8
M1002,1992-06-30,5589.2
M1002,1992-07-31,5612.8
M1002,1992-08-31,5643.0
M1003,1983-01-31,4801.1
M1003,1983-02-28,4774.3
M1003,1983-03-31,4719.1
M1003,1983-04-30,4675.5
M1003,1983-05-31,4661.6
M1003,1983-06-30,4701.6
M1003,1983-07-31,4748.2
M1003,1983-08-31,4741.1
M1003,1983-09-30,4786.3
M1003,1983-10-31,4786.0
M1003,1983-11-30,4745.7
M1003,1983-12-31,4733.7
M1003,1984-01-31,4742.9
M1003,1984-02-29,4779.5
M1003,1984-03-31,4807.7
M1003,1984-04-30,4844.1
M1003,1984-05-31,4881.4
M1003,1984-06-30,4876.3
M1003,1984-07-31,4885.8
M1003,1984-08-31,4906.9
M1003,1984-09-30,4933.5
M1003,1984-10-31,4905.6
M1003,1984-11-30,4887.9
M1003,1984-12-31,4855.5
M1003,1985-01-31,4822.0
M1003,1985-02-28,4824.3
M1003,1985-03-31,4819.4
M1003,1985-04-30,4832.7
M1003,1985-05-31,4830.2
M1003,1985-06-30,4793.0
M1003,1985-07-31,4770.7
M1003,1985-08-31,4743.0
M1003,1985-09-30,4700.5
M1003,1985-10-31,4756.8
M1003,1985-11-30,4748.6
M1003,1985-12-31,4811.7
M1003,1986-01-31,4726.0
M1003,1986-02-28,4684.3
M1003,1986-03-31,4619.3
M1003,1986-04-30,4636.5
M1003,1986-05-31,4582.9
M1003,1986-06-30,4567.5
M1003,1986-07-31,4586.0
M1003,1986-08-31,4549.4
M1003,1986-09-30,4474.1
M1003,1986-10-31,4489.4
M1003,1986-11-30,4495.0
M1003,1986-12-31,4496.3
M1003,1987-01-31,4546.2
M1003,1987-02-28,4562.7
M1003,1987-03-31,4579.9
M1003,1987-04-30,4574.0
M1003,1987-05-31,4613.7
M1003,1987-06-30,4662.7
M1003,1987-07-31,4628.8
M1003,1987-08-31,4652.3
M1003,1987-09-30,4658.7
M1003,1987-10-31,4666.0
M1003,1987-11-30,4695.3
M1003,1987-12-31,4715.9
M1003,1988-01-31,4710.0
M1003,1988-02-29,4759.1
M1003,1988-03-31,4806.9
M1003,1988-04-30,4815.5
M1003,1988-05-31,4835.8
M1003,1988-06-30,4882.4
M1003,1988-07-31,4884.0
M1003,1988-08-31,4904.0
M1003,1988-09-30,4898.1
M1003,1988-10-31,4912.0
M1003,1988-11-30,4922.2
M1003,1988-12-31,4981.0
M1003,1989-01-31,4955.1
M1003,1989-02-28,4988.4
M1003,1989-03-31,5025.7
M1003,1989-04-30,5114.7
M1003,1989-05-31,5114.3
M1003,1989-06-30,5173.4
M1003,1989-07-31,5194.7
M1003,1989-08-31,5199.8
M1003,1989-09-30,5184.5
M1003,1989-10-31,5188.4
M1003,1989-11-30,5214.2
M1003,1989-12-31,5222.6
M1003,1990-01-31,5322.3
M1003,1990-02-28,5358.1
M1003,1990-03-31,5382.8
M1003,1990-04-30,5370.7
M1003,1990-05-31,5397.3
M1003,1990-06-30,5402.7
M1003,1990-07-31,5457.8
M1003,1990-08-31,5526.2
M1003,1990-09-30,5653.2
M1003,1990-10-31,5670.3
M1003,1990-11-30,5670.3
M1003,1990-12-31,5668.6
M1003,1991-01-31,5700.5
M1003,1991-02-28,5706.1
M1003,1991-03-31,5678.1
M1003,1991-04-30,5714.4
M1003,1991-05-31,5684.0
M1003,1991-06-30,5684.5
M1003,1991-07-31,5651.8
M1003,1991-08-31,5657.0
M1003,1991-09-30,5698.4
M1003,1991-10-31,5699.8
M1003,1991-11-30,5709.8
M1003,1991-12-31,5702.1
M1003,1992-01-31,5641.4
M1003,1992-02-29,5696.0
M1003,1992-03-31,5728.6
M1003,1992-04-30,5739.9
M1003,1992-05-31,5802.4
M1003,1992-06-30,5768.1
M1003,1992-07-31,5835.8
M1003,1992-08-31,5885.1
M1004,1983-01-31,4800.0
M1004,1983-02-28,4771.0
M1004,1983-03-31,4677.0
M1004,1983-04-30,4728.0
M1004,1983-05-31,4861.0
M1004,1983-06-30,4893.0
M1004,1983-07-31,4992.0
M1004,1983-08-31,5081.0
M1004,1983-09-30,5075.0
M1004,1983-10-31,5172.0
M1004,1983-11-30,5323.0
M1004,1983-12-31,5494.0
M1004,1984-01-31,5493.0
M1004,1984-02-29,5578.0
M1004,1984-03-31,5658.0
M1004,1984-04-30,5609.0
M1004,1984-05-31,5731.0
M1004,1984-06-30,5811.0
M1004,1984-07-31,5912.0
M1004,1984-08-31,5967.0
M1004,1984-09-30,6044.0
M1004,1984-10-31,6187.0
M1004,1984-11-30,6108.0
M1004,1984-12-31,6192.0
M1004,1985-01-31,6134.0
M1004,1985-02-28,6169.0
M1004,1985-03-31,6163.0
M1004,1985-04-30,6176.0
M1004,1985-05-31,6101.0
M1004,1985-06-30,6158.0
M1004,1985-07-31,6165.0
M1004,1985-08-31,6271.0
M1004,1985-09-30,6244.0
M1004,1985-10-31,6221.0
M1004,1985-11-30,6207.0
M1004,1985-12-31,6222.0
M1004,1986-01-31,6127.0
M1004,1986-02-28,6164.0
M1004,1986-03-31,6172.0
M1004,1986-04-30,6176.0
M1004,1986-05-31,6246.0
M1004,1986-06-30,6110.0
M1004,1986-07-31,6062.0
M1004,1986-08-31,6004.0
M1004,1986-09-30,6013.0
M1004,1986-10-31,5922.0
M1004,1986-11-30,6046.0
M1004,1986-12-31,5923.0
M1004,1987-01-31,5892.0
M1004,1987-02-28,5995.0
M1004,1987-03-31,6100.0
M1004,1987-04-30,6089.0
M1004,1987-05-31,6115.0
M1004,1987-06-30,6101.0
M1004,1987-07-31,6123.0
M1004,1987-08-31,6083.0
M1004,1987-09-30,6202.0
M1004,1987-10-31,6191.0
M1004,1987-11-30,6289.0
M1004,1987-12-31,6306.0
M1004,1988-01-31,6316.0
M1004,1988-02-29,6260.0
M1004,1988-03-31,6299.0
M1004,1988-04-30,6244.0
M1004,1988-05-31,6245.0
M1004,1988-06-30,6333.0
M1004,1988-07-31,6343.0
M1004,1988-08-31,6244.0
M1004,1988-09-30,6320.0
M1004,1988-10-31,6358.0
M1004,1988-11-30,6386.0
M1004,1988-12-31,6391.0
M1004,1989-01-31,6458.0
M1004,1989-02-28,6498.0
M1004,1989-03-31,6545.0
M1004,1989-04-30,6656.0
M1004,1989-05-31,6631.0
M1004,1989-06-30,6704.0
M1004,1989-07-31,6997.0
M1004,1989-08-31,6771.0
M1004,1989-09-30,6605.0
M1004,1989-10-31,6560.0
M1004,1989-11-30,6456.0
M1004,1989-12-31,6332.0
M1004,1990-01-31,6489.0
M1004,1990-02-28,6452.0
M1004,1990-03-31,6460.0
M1004,1990-04-30,6587.0
M1004,1990-05-31,6681.0
M1004,1990-06-30,6610.0
M1004,1990-07-31,6845.0
M1004,1990-08-31,6681.0
M1004,1990-09-30,6621.0
M1004,1990-10-31,6623.0
M1004,1990-11-30,6688.0
M1004,1990-12-31,6819.0
M1004,1991-01-31,6780.0
M1004,1991-02-28,6748.0
M1004,1991-03-31,6557.0
M1004,1991-04-30,6551.0
M1004,1991-05-31,6462.0
M1004,1991-06-30,6394.0
M1004,1991-07-31,6386.0
M1004,1991-08-31,6333.0
M1004,1991-09-30,6366.0
M1004,1991-10-31,6356.0
M1004,1991-11-30,6414.0
M1004,1991-12-31,6417.0
M1004,1992-01-31,6370.0
M1004,1992-02-29,6235.0
M1004,1992-03-31,6317.0
M1004,1992-04-30,6238.0
M1004,1992-05-31,6202.0
M1004,1992-06-30,6236.0
M1004,1992-07-31,6178.0
M1004,1992-08-31,6257.0
M1005,1983-01-31,3652.8
M1005,1983-02-28,3662.2
M1005,1983-03-31,3651.0
M1005,1983-04-30,3675.2
M1005,1983-05-31,3679.6
M1005,1983-06-30,3717.6
M1005,1983-07-31,3763.6
M1005,1983-08-31,3796.2
M1005,1983-09-30,3835.2
M1005,1983-10-31,3847.0
M1005,1983-11-30,3861.6
M1005,1983-12-31,3861.8
M1005,1984-01-31,3854.2
M1005,1984-02-29,3884.8
M1005,1984-03-31,3915.0
M1005,1984-04-30,3966.2
M1005,1984-05-31,4004.2
M1005,1984-06-30,4031.2
M1005,1984-07-31,4067.4
M1005,1984-08-31,4086.0
M1005,1984-09-30,4111.0
M1005,1984-10-31,4139.0
M1005,1984-11-30,4144.8
M1005,1984-12-31,4110.4
M1005,1985-01-31,4080.8
M1005,1985-02-28,4080.2
M1005,1985-03-31,4096.2
M1005,1985-04-30,4066.6
M1005,1985-05-31,4071.2
M1005,1985-06-30,4116.2
M1005,1985-07-31,4087.6
M1005,1985-08-31,4080.8
M1005,1985-09-30,4088.8
M1005,1985-10-31,4037.2
M1005,1985-11-30,4082.0
M1005,1985-12-31,4115.0
M1005,1986-01-31,4035.4
M1005,1986-02-28,4087.6
M1005,1986-03-31,4068.0
M1005,1986-04-30,4077.4
M1005,1986-05-31,4055.0
M1005,1986-06-30,4029.8
M1005,1986-07-31,4024.4
M1005,1986-08-31,4039.0
M1005,1986-09-30,4013.4
M1005,1986-10-31,4002.0
M1005,1986-11-30,4031.0
M1005,1986-12-31,4072.8
M1005,1987-01-31,4067.2
M1005,1987-02-28,4036.6
M1005,1987-03-31,4075.6
M1005,1987-04-30,4095.6
M1005,1987-05-31,4111.2
M1005,1987-06-30,4117.2
M1005,1987-07-31,4101.8
M1005,1987-08-31,4124.4
M1005,1987-09-30,4132.6
M1005,1987-10-31,4123.6
M1005,1987-11-30,4174.2
M1005,1987-12-31,4233.0
M1005,1988-01-31,4298.0
M1005,1988-02-29,4353.6
M1005,1988-03-31,4358.2
M1005,1988-04-30,4400.8
M1005,1988-05-31,4423.4
M1005,1988-06-30,4432.4
M1005,1988-07-31,4485.8
M1005,1988-08-31,4484.0
M1005,1988-09-30,4519.6
M1005,1988-10-31,4544.2
M1005,1988-11-30,4570.4
M1005,1988-12-31,4579.2
M1005,1989-01-31,4584.0
M1005,1989-02-28,4554.8
M1005,1989-03-31,4579.8
M1005,1989-04-30,4598.0
M1005,1989-05-31,4665.0
M1005,1989-06-30,4663.8
M1005,1989-07-31,4727.2
M1005,1989-08-31,4697.0
M1005,1989-09-30,4671.0
M1005,1989-10-31,4660.0
M1005,1989-11-30,4661.8
M1005,1989-12-31,4642.0
M1005,1990-01-31,4664.4
M1005,1990-02-28,4648.2
M1005,1990-03-31,4642.2
M1005,1990-04-30,4656.4
M1005,1990-05-31,4629.8
M1005,1990-06-30,4628.6
M1005,1990-07-31,4632.0
M1005,1990-08-31,4670.4
M1005,1990-09-30,4718.4
M1005,1990-10-31,4739.0
M1005,1990-11-30,4722.2
M1005,1990-12-31,4719.2
M1005,1991-01-31,4711.2
M1005,1991-02-28,4707.2
M1005,1991-03-31,4655.4
M1005,1991-04-30,4601.6
M1005,1991-05-31,4535.8
M1005,1991-06-30,4544.4
M1005,1991-07-31,4531.4
M1005,1991-08-31,4520.0
M1005,1991-09-30,4510.8
M1005,1991-10-31,4484.2
M1005,1991-11-30,4508.0
M1005,1991-12-31,4477.0
M1005,1992-01-31,4465.6
M1005,1992-02-29,4476.8
M1005,1992-03-31,4505.4
M1005,1992-04-30,4522.0
M1005,1992-05-31,4555.2
M1005,1992-06-30,4575.0
M1005,1992-07-31,4574.0
M1005,1992-08-31,4562.8
M1006,1983-01-31,5274.95
M1006,1983-02-28,5255.0
M1006,1983-03-31,5190.35
M1006,1983-04-30,5225.95
M1006,1983-05-31,5231.2
M1006,1983-06-30,5221.65
M1006,1983-07-31,5242.7
M1006,1983-08-31,5289.85
M1006,1983-09-30,5309.3
M1006,1983-10-31,5342.1
M1006,1983-11-30,5392.5
M1006,1983-12-31,5399.95
M1006,1984-01-31,5374.55
M1006,1984-02-29,5447.3
M1006,1984-03-31,5510.3
M1006,1984-04-30,5560.95
M1006,1984-05-31,5649.4
M1006,1984-06-30,5721.15
M1006,1984-07-31,5754.0
M1006,1984-08-31,5806.05
M1006,1984-09-30,5829.5
M1006,1984-10-31,5829.1
M1006,1984-11-30,5802.1
M1006,1984-12-31,5785.1
M1006,1985-01-31,5717.9
M1006,1985-02-28,5712.9
M1006,1985-03-31,5735.45
M1006,1985-04-30,5718.85
M1006,1985-05-31,5689.6
M1006,1985-06-30,5705.65
M1006,1985-07-31,5665.75
M1006,1985-08-31,5648.65
M1006,1985-09-30,5648.75
M1006,1985-10-31,5635.95
M1006,1985-11-30,5606.6
M1006,1985-12-31,5598.2
