unique_id,ds,y
ID10,1988-03-31,34833.0
ID10,1988-06-30,60780.0
ID10,1988-09-30,37443.0
ID10,1988-12-31,54394.0
ID10,1989-03-31,33214.0
ID10,1989-06-30,47130.0
ID10,1989-09-30,34178.0
ID10,1989-12-31,51091.0
ID10,1990-03-31,37353.0
ID10,1990-06-30,58309.0
ID10,1990-09-30,38847.0
ID10,1990-12-31,66362.0
ID10,1991-03-31,36750.0
ID10,1991-06-30,70481.0
ID10,1991-09-30,45462.0
ID10,1991-12-31,76701.0
ID10,1992-03-31,51863.0
ID10,1992-06-30,86429.0
ID10,1992-09-30,60717.0
ID10,1992-12-31,84220.0
ID10,1993-03-31,55738.0
ID10,1993-06-30,88599.0
ID10,1993-09-30,62067.0
ID10,1993-12-31,83313.0
ID10,1994-03-31,53378.0
ID10,1994-06-30,75070.0
ID10,1994-09-30,60571.0
ID10,1994-12-31,81566.0
ID10,1995-03-31,53558.0
ID10,1995-06-30,71820.0
ID10,1995-09-30,64619.0
ID10,1995-12-31,89517.0
ID10,1996-03-31,79248.0
ID10,1996-06-30,107114.0
ID10,1996-09-30,99542.0
ID10,1996-12-31,109455.0
ID10,1997-03-31,85371.0
ID10,1997-06-30,98663.0
ID10,1997-09-30,71269.0
ID10,1997-12-31,109156.0
ID10,1998-03-31,76224.0
ID10,1998-06-30,88151.0
ID10,1998-09-30,69092.0
ID10,1998-12-31,117222.0
ID10,1999-03-31,69947.0
ID10,1999-06-30,95335.0
ID10,1999-09-30,80550.0
ID10,1999-12-31,124324.0
ID10,2000-03-31,89211.0
ID10,2000-06-30,117085.0
ID10,2000-09-30,107009.0
ID10,2000-12-31,137264.0
ID10,2001-03-31,92300.0
ID10,2001-06-30,114662.0
ID10,2001-09-30,94526.0
ID10,2001-12-31,120025.0
ID10,2002-03-31,87905.0
ID10,2002-06-30,108574.0
ID10,2002-09-30,95460.0
ID10,2002-12-31,134227.0
ID100,1980-03-31,94237.0
ID100,1980-06-30,78462.0
ID100,1980-09-30,89541.0
ID100,1980-12-31,109396.0
ID100,1981-03-31,93988.0
ID100,1981-06-30,86777.0
ID100,1981-09-30,93208.0
ID100,1981-12-31,115388.0
ID100,1982-03-31,94081.0
ID100,1982-06-30,80599.0
ID100,1982-09-30,93834.0
ID100,1982-12-31,118366.0
ID100,1983-03-31,101802.0
ID100,1983-06-30,79813.0
ID100,1983-09-30,97851.0
ID100,1983-12-31,128897.0
ID100,1984-03-31,107846.0
ID100,1984-06-30,101498.0
ID100,1984-09-30,100134.0
ID100,1984-12-31,140357.0
ID100,1985-03-31,128451.0
ID100,1985-06-30,101427.0
ID100,1985-09-30,101997.0
ID100,1985-12-31,182208.0
ID100,1986-03-31,167804.0
ID100,1986-06-30,142068.0
ID100,1986-09-30,147512.0
ID100,1986-12-31,252481.0
ID100,1987-03-31,230116.0
ID100,1987-06-30,190201.0
ID100,1987-09-30,217926.0
ID100,1987-12-31,319175.0
ID100,1988-03-31,287578.0
ID100,1988-06-30,269053.0
ID100,1988-09-30,333892.0
ID100,1988-12-31,369782.0
ID100,1989-03-31,297724.0
ID100,1989-06-30,233358.0
ID100,1989-09-30,263352.0
ID100,1989-12-31,332028.0
ID100,1990-03-31,309372.0
ID100,1990-06-30,272322.0
ID100,1990-09-30,297917.0
ID100,1990-12-31,375951.0
ID100,1991-03-31,329626.0
ID100,1991-06-30,290572.0
ID100,1991-09-30,379647.0
ID100,1991-12-31,435523.0
ID100,1992-03-31,408854.0
ID100,1992-06-30,338819.0
ID100,1992-09-30,373669.0
ID100,1992-12-31,493986.0
ID100,1993-03-31,467761.0
ID100,1993-06-30,399811.0
ID100,1993-09-30,438540.0
ID100,1993-12-31,584084.0
ID100,1994-03-31,553697.0
ID100,1994-06-30,444589.0
ID100,1994-09-30,504588.0
ID100,1994-12-31,606142.0
ID100,1995-03-31,568976.0
ID100,1995-06-30,483385.0
ID100,1995-09-30,539083.0
ID100,1995-12-31,666162.0
ID100,1996-03-31,658391.0
ID100,1996-06-30,537033.0
ID100,1996-09-30,599145.0
ID100,1996-12-31,723795.0
ID100,1997-03-31,689289.0
ID100,1997-06-30,534289.0
ID100,1997-09-30,619432.0
ID100,1997-12-31,691504.0
ID100,1998-03-31,569022.0
ID100,1998-06-30,523601.0
ID100,1998-09-30,482691.0
ID100,1998-12-31,643246.0
ID100,1999-03-31,633220.0
ID100,1999-06-30,522969.0
ID100,1999-09-30,615972.0
ID100,1999-12-31,730547.0
ID100,2000-03-31,672008.0
ID100,2000-06-30,571963.0
ID100,2000-09-30,624451.0
ID100,2000-12-31,788556.0
ID100,2001-03-31,678170.0
ID100,2001-06-30,601298.0
ID100,2001-09-30,580643.0
ID100,2001-12-31,624208.0
ID100,2002-03-31,592152.0
ID100,2002-06-30,499358.0
ID100,2002-09-30,539550.0
ID100,2002-12-31,770330.0
ID100,2003-03-31,616270.0
ID100,2003-06-30,435082.0
ID101,1980-03-31,12579.0
ID101,1980-06-30,24361.0
ID101,1980-09-30,23285.0
ID101,1980-12-31,21770.0
ID101,1981-03-31,11793.0
ID101,1981-06-30,24880.0
ID101,1981-09-30,20555.0
ID101,1981-12-31,19896.0
ID101,1982-03-31,10531.0
ID101,1982-06-30,18604.0
ID101,1982-09-30,19052.0
ID101,1982-12-31,18797.0
ID101,1983-03-31,10597.0
ID101,1983-06-30,16981.0
ID101,1983-09-30,16996.0
ID101,1983-12-31,20045.0
ID101,1984-03-31,9213.0
ID101,1984-06-30,21877.0
ID101,1984-09-30,17947.0
ID101,1984-12-31,18072.0
ID101,1985-03-31,9587.0
ID101,1985-06-30,18681.0
ID101,1985-09-30,17713.0
ID101,1985-12-31,20823.0
ID101,1986-03-31,13284.0
ID101,1986-06-30,23055.0
ID101,1986-09-30,22726.0
ID101,1986-12-31,27552.0
ID101,1987-03-31,15589.0
ID101,1987-06-30,26862.0
ID101,1987-09-30,28980.0
ID101,1987-12-31,30081.0
ID101,1988-03-31,21699.0
ID101,1988-06-30,33833.0
ID101,1988-09-30,36341.0
ID101,1988-12-31,39144.0
ID101,1989-03-31,21937.0
ID101,1989-06-30,33941.0
ID101,1989-09-30,35987.0
ID101,1989-12-31,41955.0
ID101,1990-03-31,21707.0
ID101,1990-06-30,32737.0
ID101,1990-09-30,36134.0
ID101,1990-12-31,36053.0
ID101,1991-03-31,24451.0
ID101,1991-06-30,33742.0
ID101,1991-09-30,41675.0
ID101,1991-12-31,39940.0
ID101,1992-03-31,20683.0
ID101,1992-06-30,29539.0
ID101,1992-09-30,33394.0
ID101,1992-12-31,42716.0
ID101,1993-03-31,23747.0
ID101,1993-06-30,35420.0
ID101,1993-09-30,39692.0
ID101,1993-12-31,40026.0
ID101,1994-03-31,26258.0
ID101,1994-06-30,31704.0
ID101,1994-09-30,38464.0
ID101,1994-12-31,46968.0
ID101,1995-03-31,29085.0
ID101,1995-06-30,41297.0
ID101,1995-09-30,42714.0
ID101,1995-12-31,51116.0
ID101,1996-03-31,41912.0
ID101,1996-06-30,50061.0
ID101,1996-09-30,55030.0
ID101,1996-12-31,56966.0
ID101,1997-03-31,42846.0
ID101,1997-06-30,44663.0
ID101,1997-09-30,52220.0
ID101,1997-12-31,59578.0
ID101,1998-03-31,34525.0
ID101,1998-06-30,55074.0
ID101,1998-09-30,48054.0
ID101,1998-12-31,60771.0
ID101,1999-03-31,39609.0
ID101,1999-06-30,46262.0
ID101,1999-09-30,50899.0
ID101,1999-12-31,60847.0
ID101,2000-03-31,41105.0
ID101,2000-06-30,62466.0
ID101,2000-09-30,59677.0
ID101,2000-12-31,75837.0
ID101,2001-03-31,50510.0
ID101,2001-06-30,66612.0
ID101,2001-09-30,54221.0
ID101,2001-12-31,60022.0
ID101,2002-03-31,39491.0
ID101,2002-06-30,46033.0
ID101,2002-09-30,46095.0
ID101,2002-12-31,59893.0
ID101,2003-03-31,37322.0
ID101,2003-06-30,55055.0
ID102,1980-03-31,267.0
ID102,1980-06-30,130.0
ID102,1980-09-30,346.0
ID102,1980-12-31,604.0
ID102,1981-03-31,218.0
ID102,1981-06-30,261.0
ID102,1981-09-30,300.0
ID102,1981-12-31,448.0
ID102,1982-03-31,386.0
ID102,1982-06-30,252.0
ID102,1982-09-30,410.0
ID102,1982-12-31,739.0
ID102,1983-03-31,363.0
ID102,1983-06-30,227.0
ID102,1983-09-30,594.0
ID102,1983-12-31,801.0
ID102,1984-03-31,323.0
ID102,1984-06-30,358.0
ID102,1984-09-30,596.0
ID102,1984-12-31,670.0
ID102,1985-03-31,601.0
ID102,1985-06-30,482.0
ID102,1985-09-30,586.0
ID102,1985-12-31,993.0
ID102,1986-03-31,615.0
ID102,1986-06-30,373.0
ID102,1986-09-30,557.0
ID102,1986-12-31,920.0
ID102,1987-03-31,726.0
ID102,1987-06-30,456.0
ID102,1987-09-30,813.0
ID102,1987-12-31,1181.0
ID102,1988-03-31,1259.0
ID102,1988-06-30,885.0
ID102,1988-09-30,1304.0
ID102,1988-12-31,1582.0
ID102,1989-03-31,1401.0
ID102,1989-06-30,1405.0
ID102,1989-09-30,2100.0
ID102,1989-12-31,2216.0
ID102,1990-03-31,1639.0
ID102,1990-06-30,1299.0
ID102,1990-09-30,2001.0
ID102,1990-12-31,1795.0
ID102,1991-03-31,1459.0
ID102,1991-06-30,1246.0
ID102,1991-09-30,2441.0
ID102,1991-12-31,2059.0
ID102,1992-03-31,1893.0
ID102,1992-06-30,1558.0
ID102,1992-09-30,2415.0
ID102,1992-12-31,2307.0
ID102,1993-03-31,2622.0
ID102,1993-06-30,1452.0
ID102,1993-09-30,2254.0
ID102,1993-12-31,2194.0
ID102,1994-03-31,1838.0
ID102,1994-06-30,1716.0
ID102,1994-09-30,2853.0
ID102,1994-12-31,4078.0
ID102,1995-03-31,3164.0
ID102,1995-06-30,2511.0
ID102,1995-09-30,4025.0
ID102,1995-12-31,4817.0
ID102,1996-03-31,3957.0
ID102,1996-06-30,2419.0
ID102,1996-09-30,3156.0
ID102,1996-12-31,4035.0
ID102,1997-03-31,3258.0
ID102,1997-06-30,2231.0
ID102,1997-09-30,4975.0
ID102,1997-12-31,4764.0
ID102,1998-03-31,5691.0
ID102,1998-06-30,2982.0
ID102,1998-09-30,4371.0
ID102,1998-12-31,6218.0
ID102,1999-03-31,5599.0
ID102,1999-06-30,3454.0
ID102,1999-09-30,5474.0
ID102,1999-12-31,5934.0
ID102,2000-03-31,4867.0
ID102,2000-06-30,3464.0
ID102,2000-09-30,6152.0
ID102,2000-12-31,7055.0
ID102,2001-03-31,7342.0
ID102,2001-06-30,5250.0
ID102,2001-09-30,6669.0
ID102,2001-12-31,7355.0
ID102,2002-03-31,6294.0
ID102,2002-06-30,4897.0
ID102,2002-09-30,6044.0
ID102,2002-12-31,9827.0
ID102,2003-03-31,8260.0
ID102,2003-06-30,5573.0
ID103,1980-03-31,880.0
ID103,1980-06-30,636.0
ID103,1980-09-30,1198.0
ID103,1980-12-31,1108.0
ID103,1981-03-31,856.0
ID103,1981-06-30,1143.0
ID103,1981-09-30,1320.0
ID103,1981-12-31,1254.0
ID103,1982-03-31,1236.0
ID103,1982-06-30,1236.0
ID103,1982-09-30,1581.0
ID103,1982-12-31,1362.0
ID103,1983-03-31,1328.0
ID103,1983-06-30,949.0
ID103,1983-09-30,1756.0
ID103,1983-12-31,1479.0
ID103,1984-03-31,1158.0
ID103,1984-06-30,948.0
ID103,1984-09-30,1415.0
ID103,1984-12-31,1748.0
ID103,1985-03-31,1458.0
ID103,1985-06-30,1051.0
ID103,1985-09-30,1553.0
ID103,1985-12-31,1805.0
ID103,1986-03-31,1590.0
ID103,1986-06-30,1205.0
ID103,1986-09-30,2090.0
ID103,1986-12-31,2002.0
ID103,1987-03-31,1794.0
ID103,1987-06-30,1626.0
ID103,1987-09-30,2260.0
ID103,1987-12-31,2488.0
ID103,1988-03-31,2201.0
ID103,1988-06-30,1886.0
ID103,1988-09-30,3211.0
ID103,1988-12-31,2294.0
ID103,1989-03-31,2812.0
ID103,1989-06-30,1898.0
ID103,1989-09-30,3912.0
ID103,1989-12-31,3396.0
ID103,1990-03-31,3377.0
ID103,1990-06-30,2913.0
ID103,1990-09-30,3013.0
ID103,1990-12-31,3413.0
ID103,1991-03-31,4130.0
ID103,1991-06-30,2630.0
ID103,1991-09-30,4383.0
ID103,1991-12-31,3845.0
ID103,1992-03-31,4660.0
ID103,1992-06-30,4047.0
ID103,1992-09-30,5286.0
ID103,1992-12-31,4908.0
ID103,1993-03-31,4001.0
ID103,1993-06-30,4193.0
ID103,1993-09-30,4868.0
ID103,1993-12-31,5075.0
ID103,1994-03-31,4821.0
ID103,1994-06-30,4799.0
ID103,1994-09-30,6510.0
ID103,1994-12-31,6438.0
ID103,1995-03-31,5536.0
ID103,1995-06-30,6509.0
ID103,1995-09-30,8440.0
ID103,1995-12-31,7989.0
ID103,1996-03-31,8011.0
ID103,1996-06-30,7574.0
ID103,1996-09-30,7906.0
ID103,1996-12-31,8534.0
ID103,1997-03-31,7983.0
ID103,1997-06-30,7583.0
ID103,1997-09-30,8405.0
ID103,1997-12-31,8444.0
ID103,1998-03-31,7147.0
ID103,1998-06-30,8770.0
ID103,1998-09-30,6348.0
ID103,1998-12-31,7178.0
ID103,1999-03-31,6973.0
ID103,1999-06-30,5827.0
ID103,1999-09-30,6832.0
ID103,1999-12-31,6973.0
ID103,2000-03-31,6185.0
ID103,2000-06-30,7891.0
ID103,2000-09-30,7921.0
ID103,2000-12-31,7174.0
ID103,2001-03-31,6011.0
ID103,2001-06-30,7681.0
ID103,2001-09-30,7621.0
ID103,2001-12-31,7125.0
ID103,2002-03-31,7229.0
ID103,2002-06-30,6444.0
ID103,2002-09-30,7108.0
ID103,2002-12-31,8852.0
ID103,2003-03-31,6234.0
ID103,2003-06-30,7022.0
ID104,1980-03-31,706.0
ID104,1980-06-30,607.0
ID104,1980-09-30,757.0
ID104,1980-12-31,1531.0
ID104,1981-03-31,836.0
ID104,1981-06-30,797.0
ID104,1981-09-30,678.0
ID104,1981-12-31,1692.0
ID104,1982-03-31,859.0
ID104,1982-06-30,872.0
ID104,1982-09-30,712.0
ID104,1982-12-31,1974.0
ID104,1983-03-31,787.0
ID104,1983-06-30,1152.0
ID104,1983-09-30,861.0
ID104,1983-12-31,2112.0
ID104,1984-03-31,943.0
ID104,1984-06-30,1023.0
ID104,1984-09-30,1041.0
ID104,1984-12-31,2044.0
ID104,1985-03-31,1011.0
ID104,1985-06-30,1169.0
ID104,1985-09-30,994.0
ID104,1985-12-31,2227.0
ID104,1986-03-31,1308.0
ID104,1986-06-30,1266.0
ID104,1986-09-30,1244.0
ID104,1986-12-31,2717.0
ID104,1987-03-31,1577.0
ID104,1987-06-30,1673.0
ID104,1987-09-30,1473.0
ID104,1987-12-31,3037.0
ID104,1988-03-31,1822.0
ID104,1988-06-30,2254.0
ID104,1988-09-30,1598.0
ID104,1988-12-31,3549.0
ID104,1989-03-31,1800.0
ID104,1989-06-30,2228.0
ID104,1989-09-30,1670.0
ID104,1989-12-31,3846.0
ID104,1990-03-31,2173.0
ID104,1990-06-30,2369.0
ID104,1990-09-30,1917.0
ID104,1990-12-31,3880.0
ID104,1991-03-31,2227.0
ID104,1991-06-30,2499.0
ID104,1991-09-30,2151.0
ID104,1991-12-31,4462.0
ID104,1992-03-31,1949.0
ID104,1992-06-30,2605.0
ID104,1992-09-30,2027.0
ID104,1992-12-31,4877.0
ID104,1993-03-31,2416.0
ID104,1993-06-30,3333.0
ID104,1993-09-30,2739.0
ID104,1993-12-31,5360.0
ID104,1994-03-31,2806.0
ID104,1994-06-30,3921.0
ID104,1994-09-30,3484.0
ID104,1994-12-31,6826.0
ID104,1995-03-31,3597.0
ID104,1995-06-30,5613.0
ID104,1995-09-30,4526.0
ID104,1995-12-31,7579.0
ID104,1996-03-31,5213.0
ID104,1996-06-30,5701.0
ID104,1996-09-30,4640.0
ID104,1996-12-31,7735.0
ID104,1997-03-31,4977.0
ID104,1997-06-30,7511.0
ID104,1997-09-30,5601.0
ID104,1997-12-31,8407.0
ID104,1998-03-31,5924.0
ID104,1998-06-30,9464.0
ID104,1998-09-30,5144.0
ID104,1998-12-31,8919.0
ID104,1999-03-31,5936.0
ID104,1999-06-30,7994.0
ID104,1999-09-30,6452.0
ID104,1999-12-31,8598.0
ID104,2000-03-31,6704.0
ID104,2000-06-30,8358.0
ID104,2000-09-30,6767.0
ID104,2000-12-31,10465.0
ID104,2001-03-31,6256.0
ID104,2001-06-30,9093.0
ID104,2001-09-30,6867.0
ID104,2001-12-31,9047.0
ID104,2002-03-31,7784.0
ID104,2002-06-30,7910.0
ID104,2002-09-30,5529.0
ID104,2002-12-31,11155.0
ID104,2003-03-31,6602.0
ID104,2003-06-30,8764.0
ID105,1980-03-31,1034.0
ID105,1980-06-30,992.0
ID105,1980-09-30,805.0
ID105,1980-12-31,2321.0
ID105,1981-03-31,881.0
ID105,1981-06-30,1089.0
ID105,1981-09-30,957.0
ID105,1981-12-31,2484.0
ID105,1982-03-31,1213.0
ID105,1982-06-30,1443.0
ID105,1982-09-30,1128.0
ID105,1982-12-31,2683.0
ID105,1983-03-31,1758.0
ID105,1983-06-30,1372.0
ID105,1983-09-30,1480.0
ID105,1983-12-31,2702.0
ID105,1984-03-31,1344.0
ID105,1984-06-30,1540.0
ID105,1984-09-30,1303.0
ID105,1984-12-31,2962.0
ID105,1985-03-31,1613.0
ID105,1985-06-30,1787.0
ID105,1985-09-30,1484.0
ID105,1985-12-31,3322.0
ID105,1986-03-31,2103.0
ID105,1986-06-30,1870.0
ID105,1986-09-30,1914.0
ID105,1986-12-31,4195.0
ID105,1987-03-31,1972.0
ID105,1987-06-30,2740.0
ID105,1987-09-30,2272.0
ID105,1987-12-31,4401.0
ID105,1988-03-31,2609.0
ID105,1988-06-30,3362.0
ID105,1988-09-30,2679.0
ID105,1988-12-31,4553.0
ID105,1989-03-31,2905.0
ID105,1989-06-30,3107.0
ID105,1989-09-30,2506.0
ID105,1989-12-31,4651.0
ID105,1990-03-31,2498.0
ID105,1990-06-30,3166.0
ID105,1990-09-30,2488.0
ID105,1990-12-31,4209.0
ID105,1991-03-31,2084.0
ID105,1991-06-30,3032.0
ID105,1991-09-30,2452.0
ID105,1991-12-31,3998.0
ID105,1992-03-31,3023.0
ID105,1992-06-30,3049.0
ID105,1992-09-30,2638.0
ID105,1992-12-31,4360.0
ID105,1993-03-31,3221.0
ID105,1993-06-30,3251.0
ID105,1993-09-30,2844.0
ID105,1993-12-31,5078.0
ID105,1994-03-31,3108.0
ID105,1994-06-30,3739.0
ID105,1994-09-30,3407.0
ID105,1994-12-31,6767.0
ID105,1995-03-31,4232.0
ID105,1995-06-30,4798.0
ID105,1995-09-30,4292.0
ID105,1995-12-31,7304.0
ID105,1996-03-31,4610.0
ID105,1996-06-30,5750.0
ID105,1996-09-30,4378.0
ID105,1996-12-31,7267.0
ID105,1997-03-31,5048.0
ID105,1997-06-30,6162.0
ID105,1997-09-30,4661.0
ID105,1997-12-31,8220.0
ID105,1998-03-31,3757.0
ID105,1998-06-30,6475.0
ID105,1998-09-30,4151.0
ID105,1998-12-31,7143.0
ID105,1999-03-31,5157.0
ID105,1999-06-30,7073.0
ID105,1999-09-30,5859.0
ID105,1999-12-31,8104.0
ID105,2000-03-31,5849.0
ID105,2000-06-30,6750.0
ID105,2000-09-30,5167.0
ID105,2000-12-31,9361.0
ID105,2001-03-31,5440.0
ID105,2001-06-30,6532.0
ID105,2001-09-30,5388.0
ID105,2001-12-31,7331.0
ID105,2002-03-31,4830.0
ID105,2002-06-30,6301.0
ID105,2002-09-30,5820.0
ID105,2002-12-31,8911.0
ID105,2003-03-31,5620.0
ID105,2003-06-30,5409.0
ID106,1980-03-31,380.0
ID106,1980-06-30,389.0
ID106,1980-09-30,480.0
ID106,1980-12-31,625.0
ID106,1981-03-31,422.0
ID106,1981-06-30,382.0
ID106,1981-09-30,444.0
ID106,1981-12-31,661.0
ID106,1982-03-31,430.0
ID106,1982-06-30,487.0
ID106,1982-09-30,506.0
ID106,1982-12-31,939.0
ID106,1983-03-31,467.0
ID106,1983-06-30,464.0
ID106,1983-09-30,436.0
ID106,1983-12-31,750.0
ID106,1984-03-31,439.0
ID106,1984-06-30,681.0
ID106,1984-09-30,504.0
ID106,1984-12-31,878.0
ID106,1985-03-31,654.0
ID106,1985-06-30,652.0
ID106,1985-09-30,498.0
ID106,1985-12-31,856.0
ID106,1986-03-31,621.0
ID106,1986-06-30,788.0
ID106,1986-09-30,636.0
ID106,1986-12-31,1033.0
ID106,1987-03-31,753.0
ID106,1987-06-30,735.0
ID106,1987-09-30,801.0
ID106,1987-12-31,1246.0
ID106,1988-03-31,770.0
ID106,1988-06-30,1103.0
ID106,1988-09-30,915.0
ID106,1988-12-31,1223.0
ID106,1989-03-31,1035.0
ID106,1989-06-30,1206.0
ID106,1989-09-30,1100.0
ID106,1989-12-31,1524.0
ID106,1990-03-31,1228.0
ID106,1990-06-30,1509.0
ID106,1990-09-30,1150.0
ID106,1990-12-31,1763.0
ID106,1991-03-31,1064.0
ID106,1991-06-30,1340.0
ID106,1991-09-30,1136.0
ID106,1991-12-31,1449.0
ID106,1992-03-31,1216.0
ID106,1992-06-30,1718.0
ID106,1992-09-30,1573.0
ID106,1992-12-31,1669.0
ID106,1993-03-31,1732.0
ID106,1993-06-30,1533.0
ID106,1993-09-30,1812.0
ID106,1993-12-31,2476.0
ID106,1994-03-31,1858.0
ID106,1994-06-30,1851.0
ID106,1994-09-30,2195.0
ID106,1994-12-31,4053.0
ID106,1995-03-31,2750.0
ID106,1995-06-30,2733.0
ID106,1995-09-30,3121.0
ID106,1995-12-31,3541.0
ID106,1996-03-31,3192.0
ID106,1996-06-30,3789.0
ID106,1996-09-30,3505.0
ID106,1996-12-31,5176.0
ID106,1997-03-31,4396.0
ID106,1997-06-30,4146.0
ID106,1997-09-30,4564.0
ID106,1997-12-31,4963.0
ID106,1998-03-31,2250.0
ID106,1998-06-30,4807.0
ID106,1998-09-30,3604.0
ID106,1998-12-31,4506.0
ID106,1999-03-31,4133.0
ID106,1999-06-30,4923.0
ID106,1999-09-30,3673.0
ID106,1999-12-31,3491.0
ID106,2000-03-31,3161.0
ID106,2000-06-30,4011.0
ID106,2000-09-30,3654.0
ID106,2000-12-31,4280.0
ID106,2001-03-31,3586.0
ID106,2001-06-30,4019.0
ID106,2001-09-30,3316.0
ID106,2001-12-31,4486.0
ID106,2002-03-31,2523.0
ID106,2002-06-30,2936.0
ID106,2002-09-30,2893.0
ID106,2002-12-31,4631.0
ID106,2003-03-31,2822.0
ID106,2003-06-30,3754.0
ID107,1980-03-31,16.0
ID107,1980-06-30,8.0
ID107,1980-09-30,63.0
ID107,1980-12-31,49.0
ID107,1981-03-31,30.0
ID107,1981-06-30,31.0
ID107,1981-09-30,47.0
ID107,1981-12-31,42.0
ID107,1982-03-31,24.0
ID107,1982-06-30,16.0
ID107,1982-09-30,40.0
ID107,1982-12-31,92.0
ID107,1983-03-31,80.0
ID107,1983-06-30,144.0
ID107,1983-09-30,52.0
ID107,1983-12-31,75.0
ID107,1984-03-31,68.0
ID107,1984-06-30,52.0
ID107,1984-09-30,95.0
ID107,1984-12-31,68.0
ID107,1985-03-31,75.0
ID107,1985-06-30,76.0
ID107,1985-09-30,27.0
ID107,1985-12-31,188.0
ID107,1986-03-31,91.0
ID107,1986-06-30,107.0
ID107,1986-09-30,77.0
ID107,1986-12-31,173.0
ID107,1987-03-31,149.0
ID107,1987-06-30,122.0
ID107,1987-09-30,182.0
ID107,1987-12-31,204.0
ID107,1988-03-31,159.0
ID107,1988-06-30,184.0
ID107,1988-09-30,377.0
ID107,1988-12-31,277.0
ID107,1989-03-31,324.0
ID107,1989-06-30,240.0
ID107,1989-09-30,311.0
ID107,1989-12-31,421.0
ID107,1990-03-31,562.0
ID107,1990-06-30,278.0
ID107,1990-09-30,520.0
ID107,1990-12-31,421.0
ID107,1991-03-31,813.0
ID107,1991-06-30,594.0
ID107,1991-09-30,1016.0
ID107,1991-12-31,1654.0
