unique_id,ds,y,NBeatsMoe,NBEATS,NBeatsStackMoe,SeasonalNaive,is_anomaly,anomaly_status
M10079,213,7498.09,10204.919,10246.84,9995.395,12094.82,0,Non-anomalies
M1008,318,8600.0,8105.8604,8119.545,8107.608,7650.0,1,Anomalies
M10080,213,7083.44,9736.258,9703.915,9490.256,11559.96,0,Non-anomalies
M10081,83,962.755,983.7297,981.91394,981.64703,1076.192,0,Non-anomalies
M10082,329,5714.75,3948.4397,3946.501,3933.1196,3455.79,1,Anomalies
M10083,236,8392.32,7863.9263,7562.369,7619.287,7939.12,0,Non-anomalies
M10084,83,9878.43,6426.1787,6536.2363,6481.78,7814.75,0,Non-anomalies
M10085,213,2885.86,3123.8342,3139.1208,3092.6375,2433.33,0,Non-anomalies
M10086,374,11964.695,11637.048,11588.078,11602.125,11216.614,0,Non-anomalies
M10087,83,1232.47,1396.1426,1362.7233,1355.4786,1119.953,0,Non-anomalies
M10088,236,1232.54,1457.4352,1438.7053,1438.2134,957.214,0,Non-anomalies
M10089,374,5246.651,5018.1724,4998.304,4992.2075,4576.996,0,Non-anomalies
M1009,318,2350.0,2282.7273,2270.1748,2281.4607,2170.0,0,Non-anomalies
M10090,125,4185.14,4601.8906,4617.8633,4592.8057,4948.31,0,Non-anomalies
M10091,186,2288.222621,1712.667,1663.7914,1726.8256,2092.818376,0,Non-anomalies
M10092,186,302.852396,632.3449,590.0721,624.696,363.869204,0,Non-anomalies
M10093,198,922.0,1198.2634,1208.07,1188.7719,1283.0,0,Non-anomalies
M10094,198,2290.0,2408.3308,2402.6501,2324.382,2660.0,0,Non-anomalies
M10095,198,2290.0,2487.5085,2510.1057,2375.9692,2740.0,0,Non-anomalies
M10096,198,2190.0,2395.2605,2489.5999,2246.2468,2750.0,0,Non-anomalies
M10097,198,2320.0,2781.8777,2743.8655,2676.3894,3140.0,0,Non-anomalies
M10098,198,2510.0,2415.4324,2386.1633,2377.529,2480.0,0,Non-anomalies
M10099,198,2390.0,2497.35,2442.84,2455.0793,2520.0,0,Non-anomalies
M101,256,2469.4,2325.6428,2325.4922,2319.694,2048.9,0,Non-anomalies
M1010,318,2740.0,2628.9597,2615.8047,2620.6812,2490.0,1,Anomalies
M10100,198,2270.0,2410.6663,2393.6567,2314.477,2670.0,0,Non-anomalies
M10101,198,2180.0,2500.8435,2544.7175,2300.496,2660.0,0,Non-anomalies
M10102,198,2330.0,2480.5974,2469.909,2357.418,2700.0,0,Non-anomalies
M10103,198,2070.0,2380.38,2393.9697,2237.081,2770.0,0,Non-anomalies
M10104,198,2470.0,2653.478,2642.3984,2516.335,2790.0,0,Non-anomalies
M10105,198,1830.0,2363.9807,2205.5513,2249.8845,3230.0,1,Anomalies
M10106,198,1890.0,1946.3934,1952.0056,1966.9573,2330.0,0,Non-anomalies
M10107,198,2020.0,2281.367,2189.2175,2238.155,2450.0,0,Non-anomalies
M10108,378,2430.0,2629.9185,2736.698,2529.7676,2900.0,0,Non-anomalies
M10109,378,2040.0,1994.8507,2041.1858,1945.1848,2200.0,0,Non-anomalies
M1011,318,1770.0,1683.5558,1677.5085,1675.8724,1680.0,0,Non-anomalies
M10110,378,2240.0,2169.4165,2100.2412,2127.6765,2560.0,0,Non-anomalies
M10111,930,12317.4,12086.313,12052.143,12074.75,11815.5,0,Non-anomalies
M10112,124,2542.0,2482.001,2467.8562,2478.1697,2431.0,0,Non-anomalies
M10113,630,10158.4,9987.642,9951.559,9974.003,9776.3,0,Non-anomalies
M10114,630,3360.0,3353.4006,3348.4255,3360.8357,3370.0,0,Non-anomalies
M10115,630,5913.5,5755.212,5742.541,5753.6914,5621.6,1,Anomalies
M10116,124,8744.5,8564.798,8485.734,8533.586,8387.0,0,Non-anomalies
M10117,124,1292.0,1236.5828,1232.6543,1238.261,1189.0,0,Non-anomalies
M10118,630,7180.3,6997.6694,6982.238,7013.5435,6911.9,0,Non-anomalies
M10119,630,11370.0,11201.26,11130.822,11165.388,10980.0,0,Non-anomalies
M1012,318,4160.0,4143.3057,4102.2236,4154.219,4100.0,0,Non-anomalies
M10120,124,10850.0,10472.634,10481.45,10486.25,10400.4,0,Non-anomalies
M10121,930,10326.5,10090.741,10059.78,10082.027,9854.9,1,Anomalies
M10122,124,2509.0,2451.7976,2436.585,2448.8218,2398.0,0,Non-anomalies
M10123,630,8722.5,8540.858,8510.196,8531.544,8358.3,0,Non-anomalies
M10124,630,3240.0,3228.1619,3219.9607,3232.4277,3240.0,0,Non-anomalies
M10125,630,5479.5,5321.7095,5310.2827,5320.306,5197.3,1,Anomalies
M10126,124,8329.9,8168.681,8091.0527,8142.5815,7985.3,0,Non-anomalies
M10127,124,1103.0,1080.7262,1074.3812,1080.5819,1056.0,0,Non-anomalies
M10128,124,1345.0,1282.7887,1278.8456,1285.3959,1230.0,0,Non-anomalies
M10129,630,6839.6,6696.6665,6635.326,6672.514,6564.2,0,Non-anomalies
M1013,342,6000.0,2665.959,2582.2598,2544.3281,2340.0,0,Non-anomalies
M10130,630,12040.0,11763.855,11680.983,11737.996,11530.0,0,Non-anomalies
M10131,124,3179.0,3073.936,3065.5984,3067.8186,3060.0,0,Non-anomalies
M10132,124,1363.79,1336.1042,1334.9935,1336.2026,1364.76,0,Non-anomalies
M10133,834,12100.6,11841.284,11834.668,11877.684,12752.1,0,Non-anomalies
M10134,124,11132.1,10853.748,10809.001,10829.513,10548.3,0,Non-anomalies
M10135,486,4371.9,4256.8657,4249.143,4245.062,4057.6,0,Non-anomalies
M10136,186,2440.8,2408.0293,2396.4993,2394.2668,2304.9,0,Non-anomalies
M10137,124,10525.0,10100.813,10127.503,10132.749,10076.9,0,Non-anomalies
M10138,124,1118.58,1075.085,1080.8956,1084.041,1074.2,0,Non-anomalies
M10139,124,2364.0,2274.1858,2261.9336,2265.1758,2240.0,1,Anomalies
M1014,318,2880.0,3013.0168,3016.9214,3019.8674,2970.0,0,Non-anomalies
M10140,124,9432.4,9000.523,9010.654,9026.562,8892.8,1,Anomalies
M10141,930,2736.4,2685.2825,2692.4048,2689.6987,2641.8,0,Non-anomalies
M10142,124,2229.0,2175.2004,2161.2046,2169.1536,2134.0,0,Non-anomalies
M10143,630,2299.0,2260.695,2267.4163,2263.8984,2233.5,0,Non-anomalies
M10144,630,3360.0,3381.2588,3356.3398,3364.3787,3370.0,0,Non-anomalies
M10145,630,11102.0,10815.48,10871.087,10850.492,10651.0,0,Non-anomalies
M10146,124,7667.8,7534.9053,7475.4463,7511.0703,7383.6,0,Non-anomalies
M10147,124,10240.0,10114.829,10121.654,10121.308,9940.0,0,Non-anomalies
M10148,630,6357.1,6276.41,6227.892,6254.391,6146.9,0,Non-anomalies
M10149,630,10770.0,10643.7295,10644.319,10665.644,10490.0,0,Non-anomalies
M1015,318,2430.0,2513.3962,2506.701,2529.9805,2460.0,0,Non-anomalies
M10150,630,14530.0,14102.538,14061.9795,14081.884,13650.0,1,Anomalies
M10151,124,2926.0,2851.8567,2830.5464,2843.2212,2786.0,0,Non-anomalies
M10152,124,1135.29,1093.3135,1094.3838,1100.4357,1078.18,0,Non-anomalies
M10153,124,10090.0,9937.134,9910.252,9950.856,9890.0,0,Non-anomalies
M10154,534,9288.0,8950.391,8962.372,9000.146,8885.8,0,Non-anomalies
M10155,534,10880.0,10684.687,10665.382,10717.903,10720.0,0,Non-anomalies
M10156,534,15390.0,14794.454,14758.752,14810.981,14610.0,0,Non-anomalies
M10157,930,15957.1,15586.568,15654.333,15630.48,15382.9,0,Non-anomalies
M10158,124,1789.0,1744.087,1734.8235,1741.3759,1705.0,1,Anomalies
M10159,534,1354.1,1330.5544,1332.2319,1326.9285,1314.7,0,Non-anomalies
M1016,318,2330.0,2216.9785,2226.6926,2235.2654,2040.0,1,Anomalies
M10160,534,2990.0,3042.0662,3020.0164,3017.143,3030.0,0,Non-anomalies
M10161,534,8032.6,7827.516,7873.7437,7854.7773,7712.8,0,Non-anomalies
M10162,124,5563.8,5507.4155,5456.9717,5484.276,5370.8,0,Non-anomalies
M10163,124,10080.0,10003.002,10025.403,10027.022,9840.0,0,Non-anomalies
M10164,124,1192.0,1161.5508,1149.5105,1149.1136,1109.0,0,Non-anomalies
M10165,534,4473.0,4491.9434,4448.5454,4469.1997,4372.3,0,Non-anomalies
M10166,534,10250.0,10207.278,10205.401,10226.434,10080.0,0,Non-anomalies
M10167,534,13140.0,12914.6,12892.632,12915.4,12470.0,0,Non-anomalies
M10168,318,4776.0,4620.9126,4661.4937,4645.0127,4479.0,0,Non-anomalies
M10169,318,5155.0,5088.4897,5136.616,5094.8223,4837.0,0,Non-anomalies
M1017,306,2782.0,2809.786,2798.3264,2806.9973,2793.0,0,Non-anomalies
M10170,318,1351.3,1281.9487,1269.2408,1267.7566,1270.7,0,Non-anomalies
M10171,318,3137.8,3108.309,3097.04,3099.8413,3034.9,0,Non-anomalies
M10172,318,10476.0,10287.125,10323.602,10318.595,10194.0,0,Non-anomalies
M10173,318,9321.0,9218.293,9198.635,9208.732,8940.0,0,Non-anomalies
M10174,318,1348.4,1338.2769,1351.9742,1345.2921,1360.8,0,Non-anomalies
M10175,318,6077.0,6037.5547,6098.1333,6061.4233,5963.0,0,Non-anomalies
M10176,318,3155.4,3094.734,3109.696,3094.9158,3074.4,0,Non-anomalies
M10177,318,1281.1,1302.1136,1313.5594,1300.0132,1329.0,0,Non-anomalies
M10178,318,8480.0,8370.525,8335.644,8356.742,8257.0,0,Non-anomalies
M10179,318,5267.0,5057.6763,5063.5073,5044.709,4898.0,0,Non-anomalies
M1018,462,2091.0,2031.0172,2029.8385,2030.8577,1972.0,0,Non-anomalies
M10180,124,2332.0,2288.2002,2279.2634,2282.6829,2289.0,0,Non-anomalies
M10181,124,9048.2,8871.163,8845.107,8853.448,8835.5,0,Non-anomalies
M10182,534,8184.6,7989.9873,7964.183,7967.153,7913.0,0,Non-anomalies
M10183,124,3819.0,3683.5037,3661.4856,3673.6877,3524.0,1,Anomalies
M10184,534,4240.0,4190.4897,4193.2793,4203.6333,4250.0,0,Non-anomalies
M10185,630,1336.0,1350.8401,1347.8281,1345.4819,1357.0,0,Non-anomalies
M10186,124,1603.98,1555.3331,1546.109,1549.549,1497.7,0,Non-anomalies
M10187,124,1031.0,1020.5849,1021.3125,1022.024,1023.0,0,Non-anomalies
M10188,124,1301.0,1246.4125,1240.6901,1242.1514,1191.0,0,Non-anomalies
M10189,534,14975.7,14216.912,14158.317,14242.31,13918.8,1,Anomalies
M1019,318,1848.0,1784.1251,1785.6016,1786.3634,1726.0,0,Non-anomalies
M10190,534,990.0,972.62195,967.42126,972.9451,981.0,0,Non-anomalies
M10191,534,14590.0,13704.684,13609.111,13718.407,13410.0,1,Anomalies
M10192,124,3614.0,3459.4822,3449.0527,3458.565,3393.0,0,Non-anomalies
M10193,124,1293.81,1248.565,1242.8905,1250.5017,1241.84,0,Non-anomalies
M10194,630,10515.1,10149.552,10121.926,10190.699,10324.4,0,Non-anomalies
M10195,124,3190.0,3115.6536,3115.2617,3125.7915,3058.0,0,Non-anomalies
M10196,124,1186.68,1167.5522,1157.4379,1164.5981,1125.34,0,Non-anomalies
M10197,318,2370.0,2429.9045,2423.9006,2421.135,2390.0,0,Non-anomalies
M10198,124,3051.0,2978.3645,2954.4932,2974.7517,2910.0,0,Non-anomalies
M10199,124,10983.6,10729.298,10609.314,10677.212,10476.0,0,Non-anomalies
M102,256,12480.0,14981.763,15596.497,15276.579,14100.0,0,Non-anomalies
M1020,318,2900.0,2867.7244,2851.4973,2866.8655,2780.0,0,Non-anomalies
M10200,124,1467.0,1411.8999,1408.1085,1410.238,1370.0,1,Anomalies
M10201,124,3858.2,3757.0632,3728.8196,3740.75,3630.5,0,Non-anomalies
M10202,630,3192.7,3116.8513,3099.8584,3110.9468,3052.4,0,Non-anomalies
M10203,124,7250.9,7104.3667,7047.3423,7082.883,6920.1,0,Non-anomalies
M10204,630,5911.2,5800.2334,5752.4194,5782.681,5648.8,0,Non-anomalies
M10205,186,5000.0,4903.6606,4864.4526,4821.3247,4159.0,0,Non-anomalies
M10206,186,9750.0,9622.903,9604.531,9481.505,7860.0,0,Non-anomalies
M10207,186,1620.0,1640.458,1530.595,1597.0072,1560.0,0,Non-anomalies
M10208,186,6100.0,5568.7427,5504.6377,5524.9966,4550.0,0,Non-anomalies
M10209,186,2020.0,2432.6638,2413.0159,2301.5676,1750.0,0,Non-anomalies
M1021,318,1801.0,1743.4899,1743.6791,1746.3624,1694.0,0,Non-anomalies
M10210,186,2410.0,2511.3503,2517.8752,2613.2305,2570.0,0,Non-anomalies
M10211,186,10860.0,11128.597,11058.146,11494.227,11020.0,0,Non-anomalies
M10212,186,1490.0,1514.1627,1554.0424,1488.206,1860.0,0,Non-anomalies
M10213,186,7790.0,7638.5874,7603.0083,7935.1523,7420.0,0,Non-anomalies
M10214,186,1580.0,1974.3091,1899.3771,1993.0122,1750.0,0,Non-anomalies
M10215,186,1430.0,1558.4796,1597.5165,1583.8705,1430.0,0,Non-anomalies
M10216,186,4521.0,4666.3354,4581.708,4674.3936,4252.0,0,Non-anomalies
M10217,186,9840.0,10419.185,10006.535,10139.253,9600.0,0,Non-anomalies
M10218,186,1290.0,1321.3239,1326.0613,1312.1943,1470.0,0,Non-anomalies
M10219,186,1560.0,1677.6161,1618.9636,1741.9578,1390.0,0,Non-anomalies
M1022,318,1558.0,1498.66,1500.4127,1499.3855,1448.0,0,Non-anomalies
M10220,186,1210.0,1306.8514,1286.6693,1321.9054,1140.0,0,Non-anomalies
M10221,186,2784.0,2723.7927,2709.861,2731.6558,2438.0,0,Non-anomalies
M10222,186,6220.0,6291.6616,6330.7383,6410.102,5880.0,0,Non-anomalies
M10223,186,6700.0,8186.347,8249.081,8161.356,7400.0,0,Non-anomalies
M10224,186,4710.0,4577.118,4606.9824,4672.0513,4350.0,0,Non-anomalies
M10225,186,8400.0,8972.708,8559.496,8869.842,7900.0,0,Non-anomalies
M10226,186,1469.0,1568.189,1553.0426,1606.1066,1507.0,0,Non-anomalies
M10227,186,2700.0,2853.836,2517.8513,2827.1667,2740.0,0,Non-anomalies
M10228,186,5900.0,4085.591,3793.3887,4016.7097,5700.0,0,Non-anomalies
M10229,186,1540.0,1728.5243,1640.6257,1804.5504,1730.0,0,Non-anomalies
M1023,318,1950.0,2040.784,2034.9183,2064.6472,2000.0,0,Non-anomalies
M10230,186,5800.0,6267.0664,5447.595,6632.533,4400.0,0,Non-anomalies
M10231,186,2900.0,3075.5042,2907.0232,3359.549,2900.0,0,Non-anomalies
M10232,186,2680.0,3241.8486,3410.1328,3381.864,3070.0,0,Non-anomalies
M10233,186,9200.0,10968.803,10892.39,10447.038,9800.0,0,Non-anomalies
M10234,186,7400.0,7853.579,7861.7646,7299.5537,6600.0,0,Non-anomalies
M10235,689,14050.0,13682.155,13661.135,13658.671,13477.0,0,Non-anomalies
M10236,689,13752.0,13319.687,13289.792,13295.09,12629.0,1,Anomalies
M10237,689,7001.0,6621.63,6610.043,6599.1055,6032.0,1,Anomalies
M10238,689,4317.3,4204.282,4198.0654,4191.42,4085.1,1,Anomalies
M10239,689,13979.7,13516.528,13499.035,13469.187,13034.6,1,Anomalies
M1024,342,5610.0,6816.573,6338.18,6447.436,6690.0,0,Non-anomalies
M10240,689,15931.4,15466.263,15457.771,15412.063,14798.1,1,Anomalies
M10241,689,22597.0,22664.459,22622.611,22666.69,22506.0,0,Non-anomalies
M10242,428,3233.2,2970.7554,2831.3706,2913.7693,2531.27,1,Anomalies
M10243,429,3295.72,2423.0928,2520.5864,2374.1958,2144.93,1,Anomalies
M10244,293,1803.608,1775.794,1770.3286,1779.3312,1735.501,0,Non-anomalies
M10245,293,13234.16,13328.156,13294.746,13278.335,13746.37,0,Non-anomalies
M10246,173,9240.0,9195.244,9444.088,9094.158,8290.0,0,Non-anomalies
M10247,173,10349.0,10675.591,10531.474,10549.22,9286.0,0,Non-anomalies
M10248,173,6400.0,6392.4316,6341.078,6355.6436,6290.0,0,Non-anomalies
M10249,173,8096.0,7929.79,7916.5723,7909.5146,7533.0,0,Non-anomalies
M1025,342,926.0,1444.9578,1424.28,1451.2739,1259.0,0,Non-anomalies
M10250,173,2800.0,2091.5583,2018.6942,2085.19,1770.0,0,Non-anomalies
M10251,173,3367.0,2453.3884,2381.8047,2503.8838,1986.0,0,Non-anomalies
M10252,173,6780.0,7634.37,7826.297,7502.5264,8680.0,0,Non-anomalies
M10253,173,8296.0,8842.715,9068.035,8863.103,10061.0,0,Non-anomalies
M10254,173,7489.0,8652.518,8839.095,8504.962,8022.0,0,Non-anomalies
M10255,173,8893.4,8957.413,8867.366,8845.836,8070.2,0,Non-anomalies
M10256,173,2330.0,2642.177,2691.8755,2611.8152,2569.6,0,Non-anomalies
M10257,173,2771.86,2888.1892,2869.7893,2862.0293,2720.52,0,Non-anomalies
M10258,173,6510.0,7526.1963,7476.579,7516.1685,6750.0,0,Non-anomalies
M10259,173,763.4,877.6105,876.99365,884.83777,770.8,0,Non-anomalies
M1026,318,2832.0,2801.2036,2779.9922,2810.272,2777.0,0,Non-anomalies
M10260,173,8480.0,9184.746,9326.451,10198.897,11380.0,0,Non-anomalies
M10261,173,990.4,1049.7661,1063.5574,1119.5258,1163.7,0,Non-anomalies
M10262,173,6280.0,6829.0996,6817.893,6723.417,5009.0,0,Non-anomalies
M10263,173,2588.0,2831.621,2816.4932,2799.7278,2731.0,0,Non-anomalies
M10264,173,3087.9,3300.081,3271.593,3295.7869,3083.1,0,Non-anomalies
M10265,281,2343.0,1780.3441,1820.4514,1731.4706,1277.0,0,Non-anomalies
M10266,281,2746.7,2154.4822,2174.4514,2134.6882,1554.8,0,Non-anomalies
M10267,281,3484.6,3307.6191,3326.3274,3310.3616,3087.4,0,Non-anomalies
M10268,281,4158.82,3958.1519,3947.5571,3946.027,3628.24,0,Non-anomalies
M10269,281,9690.0,7998.12,8045.636,7926.427,6480.0,1,Anomalies
M1027,318,4820.0,4811.937,4810.0083,4815.6147,4810.0,0,Non-anomalies
M10270,281,11356.0,9474.261,9514.455,9428.997,7819.0,1,Anomalies
M10271,281,1545.0,1658.386,1639.7981,1645.9124,1411.0,0,Non-anomalies
M10272,281,1878.5,2086.7395,2094.6797,2059.8262,1665.5,0,Non-anomalies
M10273,281,5875.0,5766.5283,5798.3867,5725.065,5256.0,0,Non-anomalies
M10274,281,1616.0,1602.887,1569.7004,1578.4863,1642.0,0,Non-anomalies
M10275,281,1786.5,1691.6616,1667.4229,1680.1129,1736.2,0,Non-anomalies
M10276,281,2790.0,2584.685,2589.9878,2585.5305,2404.0,0,Non-anomalies
M10277,281,3297.1,3073.7603,3066.6467,3064.905,2844.5,0,Non-anomalies
M10278,281,4753.0,3931.9214,3960.9714,3909.603,3383.0,0,Non-anomalies
M10279,281,5663.0,4679.4688,4637.092,4679.2627,3939.3,0,Non-anomalies
M1028,318,3167.0,2981.8203,2993.141,2986.188,2896.0,1,Anomalies
M10280,281,7305.0,6852.7017,6816.67,6875.897,8543.0,0,Non-anomalies
M10281,281,8891.3,8446.211,8439.616,8499.916,10471.0,0,Non-anomalies
M10282,281,3160.0,3001.8857,3000.5122,2979.9043,2720.0,0,Non-anomalies
M10283,281,3913.0,3659.6055,3641.2295,3617.2603,3268.0,0,Non-anomalies
M10284,281,3893.3,3822.8042,3870.5933,3791.0405,3367.9,0,Non-anomalies
M10285,281,10930.0,11685.122,11788.158,11749.298,10970.0,0,Non-anomalies
M10286,281,12729.0,13031.772,12814.9,12851.232,12303.0,0,Non-anomalies
M10287,173,1893.0,1721.2295,1748.3229,1711.3629,1477.0,0,Non-anomalies
M10288,173,2170.5,2013.953,2012.5144,2019.9357,1710.5,0,Non-anomalies
M10289,173,6440.0,6511.968,6473.449,6483.499,6470.0,0,Non-anomalies
M1029,318,1225.0,1207.1041,1208.0922,1207.9476,1164.0,0,Non-anomalies
M10290,173,8150.0,8018.891,8004.2314,8023.3916,7750.0,0,Non-anomalies
M10291,173,6155.0,5988.407,6000.0625,5937.0703,5433.0,0,Non-anomalies
M10292,173,7276.6,6883.0903,6863.7954,6913.264,6162.0,0,Non-anomalies
